#Coverage	Number of genomic locations
0.0	644.0
1.0	3.0
2.0	1.0
4.0	76.0
5.0	173.0
6.0	4.0
7.0	47.0
8.0	215.0
9.0	213.0
10.0	203.0
11.0	59.0
12.0	99.0
13.0	80.0
14.0	162.0
15.0	176.0
16.0	270.0
17.0	329.0
18.0	195.0
19.0	304.0
20.0	440.0
21.0	199.0
22.0	310.0
23.0	204.0
24.0	175.0
25.0	234.0
26.0	275.0
27.0	441.0
28.0	358.0
29.0	153.0
30.0	247.0
31.0	104.0
32.0	87.0
33.0	261.0
34.0	136.0
35.0	200.0
36.0	272.0
37.0	235.0
38.0	213.0
39.0	356.0
40.0	375.0
41.0	248.0
42.0	291.0
43.0	105.0
44.0	102.0
45.0	146.0
46.0	67.0
47.0	77.0
48.0	116.0
49.0	102.0
50.0	174.0
51.0	178.0
52.0	108.0
53.0	178.0
54.0	140.0
55.0	152.0
56.0	287.0
57.0	381.0
58.0	171.0
59.0	267.0
60.0	317.0
61.0	381.0
62.0	302.0
63.0	376.0
64.0	382.0
65.0	344.0
66.0	444.0
67.0	523.0
68.0	357.0
69.0	331.0
70.0	238.0
71.0	182.0
72.0	358.0
73.0	404.0
74.0	467.0
75.0	341.0
76.0	255.0
77.0	318.0
78.0	277.0
79.0	295.0
80.0	286.0
81.0	214.0
82.0	225.0
83.0	201.0
84.0	187.0
85.0	218.0
86.0	290.0
87.0	249.0
88.0	257.0
89.0	259.0
90.0	150.0
91.0	166.0
92.0	293.0
93.0	326.0
94.0	288.0
95.0	226.0
96.0	268.0
97.0	273.0
98.0	171.0
99.0	325.0
100.0	268.0
101.0	244.0
102.0	204.0
103.0	293.0
104.0	224.0
105.0	224.0
106.0	165.0
107.0	140.0
108.0	200.0
109.0	192.0
110.0	164.0
111.0	135.0
112.0	80.0
113.0	88.0
114.0	84.0
115.0	162.0
116.0	111.0
117.0	90.0
118.0	88.0
119.0	113.0
120.0	176.0
121.0	165.0
122.0	132.0
123.0	198.0
124.0	128.0
125.0	123.0
126.0	84.0
127.0	77.0
128.0	73.0
129.0	95.0
130.0	121.0
131.0	63.0
132.0	49.0
133.0	72.0
134.0	76.0
135.0	54.0
136.0	77.0
137.0	61.0
138.0	69.0
139.0	46.0
140.0	55.0
141.0	23.0
142.0	45.0
143.0	14.0
144.0	27.0
145.0	17.0
146.0	10.0
147.0	6.0
148.0	8.0
149.0	8.0
150.0	20.0
151.0	9.0
152.0	19.0
153.0	6.0
154.0	6.0
155.0	58.0
156.0	42.0
157.0	15.0
158.0	38.0
159.0	29.0
160.0	24.0
161.0	24.0
162.0	7.0
163.0	6.0
164.0	5.0
165.0	9.0
166.0	11.0
167.0	9.0
168.0	8.0
169.0	17.0
170.0	21.0
171.0	12.0
172.0	11.0
173.0	2.0
175.0	1.0
176.0	3.0
177.0	2.0
178.0	3.0
179.0	5.0
180.0	26.0
181.0	10.0
182.0	5.0
183.0	8.0
184.0	20.0
185.0	14.0
186.0	4.0
187.0	6.0
188.0	6.0
189.0	2.0
190.0	1.0
191.0	3.0
192.0	7.0
193.0	11.0
194.0	6.0
195.0	3.0
196.0	8.0
197.0	21.0
198.0	16.0
199.0	15.0
200.0	3.0
201.0	5.0
202.0	9.0
203.0	15.0
204.0	31.0
205.0	29.0
206.0	4.0
207.0	2.0
208.0	24.0
209.0	12.0
210.0	7.0
211.0	3.0
212.0	3.0
213.0	7.0
214.0	4.0
215.0	6.0
216.0	4.0
218.0	4.0
219.0	2.0
220.0	4.0
221.0	8.0
222.0	8.0
223.0	1.0
224.0	10.0
225.0	10.0
226.0	4.0
227.0	4.0
228.0	16.0
229.0	11.0
282.0	2.0
283.0	8.0
284.0	1.0
287.0	4.0
289.0	1.0
298.0	1.0
306.0	1.0
316.0	1.0
317.0	1.0
319.0	8.0
320.0	5.0
321.0	3.0
