#Duplication rate	Coverage
1.0	2544.0
2.0	1904.0
3.0	1482.0
4.0	1200.0
5.0	1075.0
6.0	920.0
7.0	855.0
8.0	699.0
9.0	709.0
10.0	642.0
11.0	563.0
12.0	532.0
13.0	497.0
14.0	425.0
15.0	444.0
16.0	356.0
17.0	376.0
18.0	305.0
19.0	348.0
20.0	275.0
21.0	301.0
22.0	287.0
23.0	272.0
24.0	219.0
25.0	255.0
26.0	232.0
27.0	178.0
28.0	181.0
29.0	201.0
30.0	229.0
31.0	165.0
32.0	170.0
33.0	171.0
34.0	148.0
35.0	150.0
36.0	149.0
37.0	153.0
38.0	156.0
39.0	111.0
40.0	130.0
41.0	106.0
42.0	132.0
43.0	116.0
44.0	110.0
45.0	119.0
46.0	131.0
47.0	97.0
48.0	116.0
49.0	81.0
50.0	4446.0
