#Coverage (X)	Coverage
1.0	99.9866234157108
2.0	99.9866234157108
3.0	99.97324683142159
4.0	99.97324683142159
5.0	99.966558539277
6.0	99.966558539277
7.0	99.966558539277
8.0	99.966558539277
9.0	99.9598702471324
10.0	99.9598702471324
11.0	99.95652610106009
12.0	99.95652610106009
13.0	99.94983780891549
14.0	99.9464936628432
15.0	99.91639634819249
16.0	99.90970805604789
17.0	99.83948098852957
18.0	99.71909172992676
19.0	99.64886466240846
20.0	99.60873490954084
21.0	99.48834565093803
22.0	99.46493662843193
23.0	99.45156004414272
24.0	99.41477443734742
25.0	99.30776176303381
26.0	99.2040932347925
27.0	99.16730762799719
28.0	99.13721031334649
29.0	99.09708056047889
30.0	99.00010032438217
31.0	98.91649667257465
32.0	98.71250376216433
33.0	98.4650369528141
34.0	98.18747282881316
35.0	98.03364210948735
36.0	97.7326689629803
37.0	97.47182556934087
38.0	97.25780022071365
39.0	97.10062535531551
40.0	96.950138782062
41.0	96.63578905126576
42.0	96.43179614085543
43.0	96.29803029796342
44.0	96.09403738755309
45.0	95.88001203892586
46.0	95.70611644316624
47.0	95.56231816205732
48.0	95.34160452128549
49.0	95.23124770089957
50.0	95.17439721767047
51.0	95.12757917265826
