#Duplication rate	Coverage
1.0	1853.0
2.0	1815.0
3.0	1205.0
4.0	1334.0
5.0	1039.0
6.0	1028.0
7.0	896.0
8.0	878.0
9.0	773.0
10.0	755.0
11.0	708.0
12.0	639.0
13.0	551.0
14.0	552.0
15.0	482.0
16.0	467.0
17.0	437.0
18.0	365.0
19.0	340.0
20.0	332.0
21.0	289.0
22.0	273.0
23.0	244.0
24.0	217.0
25.0	203.0
26.0	175.0
27.0	198.0
28.0	178.0
29.0	169.0
30.0	126.0
31.0	134.0
32.0	132.0
33.0	112.0
34.0	121.0
35.0	107.0
36.0	107.0
37.0	91.0
38.0	94.0
39.0	77.0
40.0	65.0
41.0	84.0
42.0	66.0
43.0	66.0
44.0	57.0
45.0	67.0
46.0	48.0
47.0	67.0
48.0	35.0
49.0	49.0
50.0	1438.0
