#Duplication rate	Coverage
1.0	4339.0
2.0	2321.0
3.0	1699.0
4.0	1266.0
5.0	983.0
6.0	784.0
7.0	693.0
8.0	564.0
9.0	464.0
10.0	388.0
11.0	353.0
12.0	297.0
13.0	314.0
14.0	219.0
15.0	222.0
16.0	219.0
17.0	200.0
18.0	169.0
19.0	152.0
20.0	125.0
21.0	103.0
22.0	114.0
23.0	100.0
24.0	84.0
25.0	79.0
26.0	78.0
27.0	63.0
28.0	70.0
29.0	60.0
30.0	54.0
31.0	27.0
32.0	41.0
33.0	38.0
34.0	27.0
35.0	29.0
36.0	25.0
37.0	31.0
38.0	19.0
39.0	17.0
40.0	14.0
41.0	14.0
42.0	7.0
43.0	16.0
44.0	13.0
45.0	3.0
46.0	11.0
47.0	18.0
48.0	7.0
49.0	8.0
50.0	93.0
