#Coverage	Number of genomic locations
0.0	91.0
1.0	309.0
2.0	514.0
3.0	1014.0
4.0	945.0
5.0	1360.0
6.0	1622.0
7.0	1986.0
8.0	1932.0
9.0	1934.0
10.0	2543.0
11.0	2181.0
12.0	2035.0
13.0	1842.0
14.0	1432.0
15.0	1198.0
16.0	1269.0
17.0	826.0
18.0	922.0
19.0	594.0
20.0	733.0
21.0	443.0
22.0	282.0
23.0	260.0
24.0	146.0
25.0	180.0
26.0	217.0
27.0	122.0
28.0	102.0
29.0	74.0
30.0	83.0
31.0	63.0
32.0	79.0
33.0	69.0
34.0	92.0
35.0	92.0
36.0	50.0
37.0	46.0
38.0	80.0
39.0	35.0
40.0	7.0
41.0	22.0
42.0	23.0
43.0	19.0
44.0	1.0
65.0	1.0
66.0	1.0
70.0	1.0
73.0	1.0
76.0	1.0
78.0	1.0
85.0	1.0
90.0	1.0
92.0	1.0
106.0	1.0
108.0	1.0
118.0	1.0
132.0	1.0
144.0	1.0
162.0	1.0
179.0	1.0
212.0	2.0
214.0	1.0
215.0	2.0
216.0	2.0
217.0	1.0
219.0	1.0
220.0	1.0
221.0	1.0
222.0	1.0
223.0	1.0
226.0	1.0
227.0	4.0
