#Duplication rate	Coverage
1.0	843.0
2.0	730.0
3.0	581.0
4.0	459.0
5.0	477.0
6.0	449.0
7.0	403.0
8.0	388.0
9.0	375.0
10.0	316.0
11.0	293.0
12.0	292.0
13.0	270.0
14.0	260.0
15.0	260.0
16.0	250.0
17.0	252.0
18.0	213.0
19.0	212.0
20.0	200.0
21.0	204.0
22.0	218.0
23.0	164.0
24.0	169.0
25.0	183.0
26.0	153.0
27.0	196.0
28.0	138.0
29.0	163.0
30.0	174.0
31.0	161.0
32.0	154.0
33.0	143.0
34.0	135.0
35.0	134.0
36.0	128.0
37.0	130.0
38.0	120.0
39.0	128.0
40.0	122.0
41.0	123.0
42.0	109.0
43.0	114.0
44.0	107.0
45.0	96.0
46.0	112.0
47.0	91.0
48.0	98.0
49.0	104.0
50.0	15903.0
