#Duplication rate	Coverage
1.0	4711.0
2.0	2443.0
3.0	1516.0
4.0	1023.0
5.0	781.0
6.0	623.0
7.0	453.0
8.0	389.0
9.0	327.0
10.0	308.0
11.0	263.0
12.0	211.0
13.0	179.0
14.0	178.0
15.0	151.0
16.0	134.0
17.0	95.0
18.0	122.0
19.0	100.0
20.0	77.0
21.0	78.0
22.0	56.0
23.0	55.0
24.0	64.0
25.0	65.0
26.0	60.0
27.0	52.0
28.0	50.0
29.0	41.0
30.0	41.0
31.0	34.0
32.0	38.0
33.0	43.0
34.0	27.0
35.0	22.0
36.0	23.0
37.0	23.0
38.0	23.0
39.0	24.0
40.0	17.0
41.0	14.0
42.0	14.0
43.0	18.0
44.0	19.0
45.0	14.0
46.0	9.0
47.0	13.0
48.0	14.0
49.0	9.0
50.0	330.0
