#Duplication rate	Coverage
1.0	4594.0
2.0	2479.0
3.0	1589.0
4.0	1072.0
5.0	797.0
6.0	645.0
7.0	517.0
8.0	435.0
9.0	338.0
10.0	260.0
11.0	267.0
12.0	213.0
13.0	197.0
14.0	193.0
15.0	168.0
16.0	132.0
17.0	120.0
18.0	120.0
19.0	106.0
20.0	107.0
21.0	83.0
22.0	69.0
23.0	65.0
24.0	56.0
25.0	55.0
26.0	60.0
27.0	55.0
28.0	54.0
29.0	39.0
30.0	48.0
31.0	29.0
32.0	31.0
33.0	25.0
34.0	30.0
35.0	40.0
36.0	29.0
37.0	38.0
38.0	23.0
39.0	19.0
40.0	18.0
41.0	21.0
42.0	24.0
43.0	18.0
44.0	19.0
45.0	16.0
46.0	15.0
47.0	12.0
48.0	8.0
49.0	10.0
50.0	578.0
