#Duplication rate	Coverage
1.0	3875.0
2.0	2712.0
3.0	2151.0
4.0	1707.0
5.0	1416.0
6.0	1132.0
7.0	961.0
8.0	807.0
9.0	707.0
10.0	634.0
11.0	530.0
12.0	471.0
13.0	453.0
14.0	364.0
15.0	337.0
16.0	322.0
17.0	300.0
18.0	290.0
19.0	224.0
20.0	196.0
21.0	212.0
22.0	195.0
23.0	161.0
24.0	143.0
25.0	139.0
26.0	131.0
27.0	139.0
28.0	127.0
29.0	97.0
30.0	99.0
31.0	105.0
32.0	82.0
33.0	89.0
34.0	70.0
35.0	69.0
36.0	65.0
37.0	60.0
38.0	67.0
39.0	61.0
40.0	51.0
41.0	51.0
42.0	63.0
43.0	47.0
44.0	54.0
45.0	45.0
46.0	57.0
47.0	30.0
48.0	41.0
49.0	39.0
50.0	1191.0
