#Duplication rate	Coverage
1.0	1045.0
2.0	854.0
3.0	658.0
4.0	598.0
5.0	561.0
6.0	481.0
7.0	412.0
8.0	377.0
9.0	367.0
10.0	356.0
11.0	337.0
12.0	303.0
13.0	277.0
14.0	298.0
15.0	262.0
16.0	243.0
17.0	217.0
18.0	248.0
19.0	205.0
20.0	217.0
21.0	220.0
22.0	201.0
23.0	186.0
24.0	207.0
25.0	186.0
26.0	163.0
27.0	152.0
28.0	157.0
29.0	156.0
30.0	139.0
31.0	168.0
32.0	113.0
33.0	144.0
34.0	132.0
35.0	124.0
36.0	144.0
37.0	120.0
38.0	123.0
39.0	144.0
40.0	126.0
41.0	123.0
42.0	117.0
43.0	119.0
44.0	125.0
45.0	120.0
46.0	101.0
47.0	103.0
48.0	97.0
49.0	91.0
50.0	14679.0
