#Insert size (bp)	insert size
36.0	25.0
37.0	25.0
38.0	23.0
39.0	22.0
40.0	15.0
41.0	27.0
42.0	30.0
43.0	20.0
44.0	14.0
45.0	24.0
46.0	20.0
47.0	11.0
48.0	14.0
49.0	19.0
50.0	11.0
51.0	11.0
52.0	26.0
53.0	17.0
54.0	20.0
55.0	13.0
56.0	15.0
57.0	15.0
58.0	8.0
59.0	16.0
60.0	10.0
61.0	16.0
62.0	16.0
63.0	7.0
64.0	15.0
65.0	9.0
66.0	9.0
67.0	8.0
68.0	5.0
69.0	8.0
70.0	5.0
71.0	4.0
72.0	3.0
73.0	7.0
74.0	4.0
75.0	6.0
76.0	2.0
77.0	2.0
78.0	3.0
79.0	3.0
80.0	2.0
81.0	3.0
82.0	3.0
85.0	1.0
86.0	1.0
87.0	1.0
88.0	2.0
89.0	3.0
91.0	1.0
92.0	2.0
93.0	3.0
97.0	1.0
98.0	2.0
100.0	1.0
101.0	1.0
102.0	2.0
104.0	1.0
105.0	2.0
107.0	1.0
108.0	4.0
109.0	1.0
110.0	2.0
111.0	1.0
112.0	2.0
114.0	3.0
115.0	3.0
116.0	1.0
117.0	1.0
119.0	1.0
120.0	2.0
121.0	1.0
122.0	2.0
124.0	1.0
126.0	1.0
127.0	1.0
128.0	1.0
130.0	1.0
132.0	2.0
133.0	1.0
134.0	1.0
135.0	3.0
137.0	2.0
140.0	2.0
141.0	2.0
142.0	1.0
143.0	3.0
144.0	26.0
145.0	37.0
146.0	36.0
147.0	37.0
148.0	29.0
149.0	45.0
150.0	80.0
151.0	1146.0
152.0	1313.0
153.0	1321.0
154.0	1300.0
155.0	1312.0
156.0	1385.0
157.0	1400.0
158.0	1329.0
159.0	697.0
160.0	675.0
161.0	653.0
162.0	671.0
163.0	649.0
164.0	624.0
165.0	621.0
166.0	616.0
167.0	665.0
168.0	711.0
169.0	645.0
170.0	582.0
171.0	613.0
172.0	599.0
173.0	581.0
174.0	570.0
175.0	567.0
176.0	552.0
177.0	583.0
178.0	585.0
179.0	597.0
180.0	557.0
181.0	571.0
182.0	526.0
183.0	524.0
184.0	516.0
185.0	528.0
186.0	493.0
187.0	519.0
188.0	541.0
189.0	519.0
190.0	499.0
191.0	506.0
192.0	466.0
193.0	485.0
194.0	468.0
195.0	472.0
196.0	465.0
197.0	460.0
198.0	455.0
199.0	438.0
200.0	454.0
201.0	445.0
202.0	402.0
203.0	405.0
204.0	437.0
205.0	416.0
206.0	424.0
207.0	429.0
208.0	424.0
209.0	427.0
210.0	402.0
211.0	402.0
212.0	408.0
213.0	384.0
214.0	359.0
215.0	364.0
216.0	378.0
217.0	340.0
218.0	360.0
219.0	377.0
220.0	375.0
221.0	333.0
222.0	362.0
223.0	328.0
224.0	338.0
225.0	288.0
226.0	344.0
227.0	316.0
