#Duplication rate	Coverage
1.0	1480.0
2.0	1086.0
3.0	884.0
4.0	721.0
5.0	628.0
6.0	540.0
7.0	448.0
8.0	404.0
9.0	376.0
10.0	362.0
11.0	362.0
12.0	315.0
13.0	290.0
14.0	299.0
15.0	263.0
16.0	227.0
17.0	211.0
18.0	224.0
19.0	202.0
20.0	192.0
21.0	194.0
22.0	186.0
23.0	195.0
24.0	178.0
25.0	175.0
26.0	161.0
27.0	150.0
28.0	153.0
29.0	147.0
30.0	146.0
31.0	117.0
32.0	156.0
33.0	140.0
34.0	124.0
35.0	126.0
36.0	100.0
37.0	105.0
38.0	97.0
39.0	107.0
40.0	107.0
41.0	108.0
42.0	118.0
43.0	79.0
44.0	96.0
45.0	90.0
46.0	88.0
47.0	97.0
48.0	99.0
49.0	74.0
50.0	11473.0
