#Duplication rate	Coverage
1.0	1515.0
2.0	1454.0
3.0	1092.0
4.0	1136.0
5.0	927.0
6.0	1036.0
7.0	834.0
8.0	886.0
9.0	805.0
10.0	773.0
11.0	716.0
12.0	711.0
13.0	648.0
14.0	626.0
15.0	610.0
16.0	565.0
17.0	554.0
18.0	490.0
19.0	491.0
20.0	446.0
21.0	428.0
22.0	410.0
23.0	391.0
24.0	339.0
25.0	358.0
26.0	310.0
27.0	325.0
28.0	287.0
29.0	278.0
30.0	266.0
31.0	238.0
32.0	246.0
33.0	227.0
34.0	197.0
35.0	207.0
36.0	187.0
37.0	174.0
38.0	159.0
39.0	158.0
40.0	135.0
41.0	153.0
42.0	153.0
43.0	130.0
44.0	112.0
45.0	118.0
46.0	117.0
47.0	104.0
48.0	116.0
49.0	94.0
50.0	2922.0
