#Duplication rate	Coverage
1.0	3876.0
2.0	1898.0
3.0	1104.0
4.0	804.0
5.0	608.0
6.0	452.0
7.0	427.0
8.0	281.0
9.0	262.0
10.0	224.0
11.0	209.0
12.0	170.0
13.0	172.0
14.0	150.0
15.0	128.0
16.0	116.0
17.0	101.0
18.0	111.0
19.0	86.0
20.0	81.0
21.0	91.0
22.0	71.0
23.0	64.0
24.0	53.0
25.0	55.0
26.0	48.0
27.0	42.0
28.0	36.0
29.0	33.0
30.0	37.0
31.0	37.0
32.0	27.0
33.0	29.0
34.0	15.0
35.0	34.0
36.0	22.0
37.0	16.0
38.0	11.0
39.0	24.0
40.0	17.0
41.0	30.0
42.0	17.0
43.0	18.0
44.0	12.0
45.0	12.0
46.0	18.0
47.0	11.0
48.0	8.0
49.0	20.0
50.0	502.0
