#Duplication rate	Coverage
1.0	4412.0
2.0	2440.0
3.0	1726.0
4.0	1316.0
5.0	1018.0
6.0	788.0
7.0	576.0
8.0	551.0
9.0	397.0
10.0	312.0
11.0	267.0
12.0	239.0
13.0	203.0
14.0	189.0
15.0	156.0
16.0	129.0
17.0	118.0
18.0	117.0
19.0	107.0
20.0	83.0
21.0	88.0
22.0	83.0
23.0	57.0
24.0	60.0
25.0	76.0
26.0	56.0
27.0	47.0
28.0	45.0
29.0	44.0
30.0	31.0
31.0	53.0
32.0	42.0
33.0	31.0
34.0	43.0
35.0	32.0
36.0	22.0
37.0	21.0
38.0	20.0
39.0	22.0
40.0	30.0
41.0	19.0
42.0	16.0
43.0	22.0
44.0	20.0
45.0	17.0
46.0	22.0
47.0	14.0
48.0	14.0
49.0	15.0
50.0	992.0
