#Duplication rate	Coverage
1.0	3662.0
2.0	2408.0
3.0	1679.0
4.0	1256.0
5.0	1011.0
6.0	891.0
7.0	737.0
8.0	681.0
9.0	563.0
10.0	533.0
11.0	518.0
12.0	418.0
13.0	369.0
14.0	397.0
15.0	308.0
16.0	293.0
17.0	269.0
18.0	220.0
19.0	259.0
20.0	230.0
21.0	201.0
22.0	185.0
23.0	161.0
24.0	178.0
25.0	174.0
26.0	139.0
27.0	138.0
28.0	111.0
29.0	135.0
30.0	107.0
31.0	109.0
32.0	100.0
33.0	108.0
34.0	103.0
35.0	117.0
36.0	95.0
37.0	90.0
38.0	82.0
39.0	66.0
40.0	73.0
41.0	66.0
42.0	55.0
43.0	62.0
44.0	71.0
45.0	67.0
46.0	55.0
47.0	61.0
48.0	59.0
49.0	54.0
50.0	2797.0
