#Coverage (X)	Coverage
1.0	53.04818914490185
2.0	39.90569508076113
3.0	32.1071464401565
4.0	27.592549242550902
5.0	25.198140654783785
6.0	23.41236665217535
7.0	22.255292111159406
8.0	21.392502424505892
9.0	20.51299200749088
10.0	19.349229174330333
11.0	18.23897267832659
12.0	17.459786643480584
13.0	16.677256462562283
14.0	16.055245293114396
15.0	15.419857539377318
16.0	14.714242718121923
17.0	13.85145303146841
18.0	13.035481389827098
19.0	12.40009363609002
20.0	11.925224893823355
21.0	11.306557870447776
22.0	10.684546700999888
23.0	10.192957228371725
24.0	9.888639935792384
25.0	9.440524362104128
26.0	9.149583653813991
27.0	8.835233923017753
28.0	8.61452028224592
29.0	8.467377855064697
30.0	8.330267866100385
31.0	8.22659933785907
32.0	8.116242517473154
33.0	7.902217168845922
34.0	7.735009865230907
35.0	7.440725010868462
36.0	7.246764538675038
37.0	7.049459920409305
38.0	6.888940908938878
39.0	6.741798481757655
40.0	6.631441661371738
41.0	6.4508577734675185
42.0	6.373942413804613
43.0	6.307059492358604
44.0	6.233488278767993
45.0	6.143196334815883
46.0	6.056248536936067
47.0	5.999398053706955
48.0	5.955924154767047
49.0	5.868976356887231
50.0	5.8388790422365275
51.0	5.741898806139815
