#Duplication rate	Coverage
1.0	2813.0
2.0	959.0
3.0	524.0
4.0	364.0
5.0	241.0
6.0	159.0
7.0	141.0
8.0	112.0
9.0	95.0
10.0	76.0
11.0	56.0
12.0	60.0
13.0	61.0
14.0	35.0
15.0	38.0
16.0	35.0
17.0	31.0
18.0	27.0
19.0	33.0
20.0	26.0
21.0	19.0
22.0	16.0
23.0	9.0
24.0	20.0
25.0	10.0
26.0	19.0
27.0	7.0
28.0	12.0
29.0	17.0
30.0	10.0
31.0	14.0
32.0	7.0
33.0	9.0
34.0	10.0
35.0	7.0
36.0	11.0
37.0	9.0
38.0	7.0
39.0	9.0
40.0	7.0
41.0	6.0
42.0	5.0
43.0	5.0
44.0	4.0
45.0	3.0
46.0	8.0
47.0	7.0
48.0	7.0
49.0	9.0
50.0	208.0
