#Duplication rate	Coverage
1.0	1564.0
2.0	1498.0
3.0	1319.0
4.0	1166.0
5.0	1036.0
6.0	962.0
7.0	908.0
8.0	766.0
9.0	717.0
10.0	623.0
11.0	609.0
12.0	600.0
13.0	464.0
14.0	506.0
15.0	454.0
16.0	454.0
17.0	402.0
18.0	386.0
19.0	365.0
20.0	382.0
21.0	331.0
22.0	303.0
23.0	282.0
24.0	288.0
25.0	296.0
26.0	267.0
27.0	214.0
28.0	240.0
29.0	235.0
30.0	238.0
31.0	230.0
32.0	199.0
33.0	207.0
34.0	201.0
35.0	211.0
36.0	181.0
37.0	158.0
38.0	161.0
39.0	164.0
40.0	183.0
41.0	180.0
42.0	179.0
43.0	144.0
44.0	138.0
45.0	114.0
46.0	136.0
47.0	176.0
48.0	135.0
49.0	122.0
50.0	7573.0
