#Coverage (X)	Coverage
1.0	99.06363909975587
2.0	97.99685650269204
3.0	96.58228271410896
4.0	95.49543524061131
5.0	94.7195933518376
6.0	94.24138046349864
7.0	93.95712804735311
8.0	93.69628465371368
9.0	93.38193492291744
10.0	92.89703374243388
11.0	92.4021001237334
12.0	92.13791258402168
13.0	91.82690699929773
14.0	91.36207069524797
15.0	90.8370397618968
16.0	90.52269003110055
17.0	90.104671772063
18.0	89.68999765909776
19.0	89.21512891683109
20.0	88.81383138815504
21.0	88.38243654482828
22.0	87.7738019596696
23.0	87.21867371166772
24.0	86.84412935157007
25.0	86.3391632946527
26.0	85.87767113667525
27.0	85.5031267765776
28.0	85.20549777614286
29.0	84.82426512390062
30.0	84.53666856168277
31.0	84.38952613450155
32.0	84.31595492091094
33.0	84.24238370732033
34.0	84.20225395445273
35.0	84.16546834765742
36.0	84.12533859478982
37.0	84.04507908905461
38.0	83.9614754372471
39.0	83.90462495401799
40.0	83.78757984148747
41.0	83.65715814466776
42.0	83.53676888606495
43.0	83.38962645888373
44.0	83.2324515934856
45.0	83.07862087415978
46.0	82.88800454803865
47.0	82.73751797478513
48.0	82.57699896331472
49.0	82.3930709293382
50.0	82.18573387285556
51.0	81.97839681637294
