#Duplication rate	Coverage
1.0	2012.0
2.0	2183.0
3.0	1390.0
4.0	1466.0
5.0	1129.0
6.0	1102.0
7.0	907.0
8.0	847.0
9.0	692.0
10.0	759.0
11.0	599.0
12.0	576.0
13.0	511.0
14.0	454.0
15.0	380.0
16.0	381.0
17.0	317.0
18.0	280.0
19.0	270.0
20.0	236.0
21.0	231.0
22.0	158.0
23.0	177.0
24.0	145.0
25.0	153.0
26.0	139.0
27.0	105.0
28.0	98.0
29.0	95.0
30.0	79.0
31.0	67.0
32.0	78.0
33.0	68.0
34.0	65.0
35.0	67.0
36.0	58.0
37.0	50.0
38.0	39.0
39.0	46.0
40.0	40.0
41.0	29.0
42.0	37.0
43.0	22.0
44.0	28.0
45.0	33.0
46.0	25.0
47.0	28.0
48.0	23.0
49.0	25.0
50.0	867.0
