#Duplication rate	Coverage
1.0	2866.0
2.0	2102.0
3.0	1253.0
4.0	1108.0
5.0	746.0
6.0	720.0
7.0	563.0
8.0	502.0
9.0	429.0
10.0	438.0
11.0	354.0
12.0	352.0
13.0	308.0
14.0	300.0
15.0	255.0
16.0	256.0
17.0	221.0
18.0	229.0
19.0	193.0
20.0	193.0
21.0	161.0
22.0	162.0
23.0	184.0
24.0	141.0
25.0	125.0
26.0	144.0
27.0	115.0
28.0	119.0
29.0	115.0
30.0	110.0
31.0	120.0
32.0	91.0
33.0	99.0
34.0	95.0
35.0	93.0
36.0	85.0
37.0	75.0
38.0	86.0
39.0	69.0
40.0	72.0
41.0	79.0
42.0	77.0
43.0	63.0
44.0	68.0
45.0	66.0
46.0	76.0
47.0	56.0
48.0	49.0
49.0	52.0
50.0	1411.0
