#Duplication rate	Coverage
1.0	1660.0
2.0	819.0
3.0	516.0
4.0	339.0
5.0	248.0
6.0	187.0
7.0	145.0
8.0	132.0
9.0	98.0
10.0	72.0
11.0	68.0
12.0	71.0
13.0	42.0
14.0	54.0
15.0	47.0
16.0	46.0
17.0	22.0
18.0	30.0
19.0	29.0
20.0	26.0
21.0	24.0
22.0	20.0
23.0	23.0
24.0	13.0
25.0	12.0
26.0	13.0
27.0	9.0
28.0	17.0
29.0	6.0
30.0	8.0
31.0	7.0
32.0	5.0
33.0	10.0
34.0	9.0
35.0	6.0
36.0	12.0
37.0	4.0
38.0	9.0
39.0	4.0
40.0	8.0
41.0	5.0
42.0	10.0
43.0	3.0
44.0	4.0
45.0	6.0
46.0	6.0
47.0	3.0
48.0	3.0
49.0	2.0
50.0	117.0
