#Coverage (X)	Coverage
1.0	99.9531819549878
2.0	99.93646122462629
3.0	99.86957830318028
4.0	99.79935123566197
5.0	99.62211149383005
6.0	99.07032739190048
7.0	98.84292545898406
8.0	98.80613985218875
9.0	98.72588034645354
10.0	98.65230913286292
11.0	98.475069391031
12.0	98.35802427850048
13.0	98.31789452563288
14.0	98.29114135705447
15.0	98.25769989633147
16.0	98.04367454770424
17.0	98.01357723305354
18.0	97.96007089589673
19.0	97.94669431160753
20.0	97.94335016553524
21.0	97.94335016553524
22.0	97.93666187339063
23.0	97.93331772731833
24.0	97.85974651372771
25.0	97.79620773835401
26.0	97.76611042370331
27.0	97.7159482326188
28.0	97.69588335618499
29.0	97.64906531117279
30.0	97.60224726616059
31.0	97.54874092900378
32.0	97.52198776042538
33.0	97.41163094003946
34.0	97.33471558037655
35.0	97.29458582750894
36.0	97.24776778249674
37.0	97.22770290606294
38.0	97.21432632177374
39.0	97.20429388355683
40.0	97.20094973748454
41.0	97.20094973748454
42.0	97.19760559141223
43.0	97.19426144533993
44.0	97.17085242283383
45.0	97.16081998461694
46.0	97.16081998461694
47.0	97.15747583854463
48.0	97.15747583854463
49.0	97.15078754640003
50.0	97.14744340032773
51.0	97.08724877102632
