#Coverage	Number of genomic locations
51.0	2.0
52.0	5.0
55.0	4.0
57.0	1.0
58.0	1.0
59.0	1.0
62.0	1.0
63.0	3.0
64.0	6.0
65.0	5.0
66.0	5.0
67.0	9.0
68.0	2.0
69.0	3.0
71.0	3.0
72.0	4.0
73.0	7.0
74.0	6.0
75.0	11.0
76.0	30.0
77.0	18.0
78.0	12.0
79.0	11.0
80.0	8.0
81.0	13.0
82.0	3.0
83.0	3.0
84.0	4.0
85.0	7.0
86.0	16.0
87.0	6.0
88.0	4.0
89.0	8.0
90.0	1.0
91.0	2.0
92.0	1.0
93.0	2.0
94.0	5.0
95.0	5.0
96.0	2.0
144.0	1.0
187.0	1.0
372.0	1.0
571.0	1.0
708.0	1.0
842.0	1.0
864.0	1.0
867.0	1.0
892.0	1.0
920.0	1.0
958.0	1.0
1005.0	1.0
1062.0	1.0
1066.0	1.0
1107.0	1.0
1167.0	1.0
1178.0	1.0
1208.0	1.0
1263.0	1.0
1334.0	1.0
1401.0	1.0
1467.0	1.0
1520.0	1.0
1616.0	1.0
1668.0	1.0
1673.0	1.0
1687.0	1.0
1697.0	1.0
1728.0	1.0
1776.0	1.0
1841.0	1.0
1980.0	1.0
2118.0	1.0
2225.0	1.0
2309.0	1.0
2398.0	1.0
2502.0	1.0
2612.0	1.0
2798.0	1.0
3025.0	1.0
3034.0	1.0
3195.0	1.0
3333.0	1.0
3535.0	1.0
3758.0	1.0
4134.0	1.0
4595.0	1.0
5149.0	1.0
5668.0	1.0
5960.0	1.0
6039.0	1.0
6551.0	1.0
7196.0	1.0
7514.0	1.0
7650.0	1.0
7704.0	1.0
8033.0	1.0
8331.0	1.0
8656.0	1.0
8847.0	1.0
8848.0	1.0
8855.0	1.0
8866.0	1.0
8905.0	1.0
8964.0	1.0
8994.0	1.0
9010.0	1.0
9170.0	1.0
9173.0	1.0
9196.0	1.0
9206.0	1.0
9227.0	1.0
9228.0	1.0
9270.0	1.0
9272.0	1.0
9275.0	1.0
9282.0	1.0
9289.0	1.0
9292.0	1.0
9297.0	1.0
9299.0	1.0
9322.0	1.0
9326.0	1.0
9335.0	1.0
9342.0	1.0
9346.0	1.0
9358.0	1.0
9364.0	1.0
9373.0	1.0
9378.0	1.0
9382.0	1.0
9391.0	1.0
9395.0	1.0
9403.0	1.0
9454.0	1.0
9464.0	1.0
9469.0	1.0
9480.0	2.0
9491.0	1.0
9493.0	1.0
9497.0	1.0
9500.0	1.0
9512.0	1.0
9521.0	1.0
9541.0	1.0
9545.0	1.0
9547.0	1.0
9559.0	1.0
9562.0	1.0
9569.0	1.0
9573.0	1.0
9576.0	1.0
9587.0	1.0
9616.0	1.0
9626.0	1.0
9637.0	1.0
9641.0	1.0
9644.0	1.0
9651.0	1.0
9655.0	1.0
9673.0	1.0
9675.0	1.0
9677.0	1.0
9681.0	1.0
9682.0	2.0
9683.0	1.0
9692.0	1.0
9695.0	1.0
9699.0	1.0
9700.0	1.0
9701.0	1.0
9703.0	1.0
9710.0	1.0
9711.0	1.0
9713.0	1.0
9720.0	1.0
9721.0	1.0
9725.0	1.0
9729.0	1.0
9732.0	2.0
9740.0	1.0
9743.0	1.0
9751.0	2.0
9768.0	1.0
9771.0	1.0
9777.0	1.0
9779.0	1.0
9782.0	1.0
9785.0	1.0
9799.0	1.0
9809.0	1.0
9813.0	1.0
9814.0	1.0
9821.0	1.0
9836.0	1.0
9847.0	1.0
9877.0	1.0
9880.0	1.0
9882.0	1.0
9883.0	1.0
9884.0	1.0
9885.0	1.0
9887.0	1.0
9896.0	1.0
9907.0	1.0
9914.0	1.0
9939.0	1.0
9951.0	1.0
9952.0	1.0
9965.0	1.0
9986.0	1.0
10001.0	1.0
10007.0	1.0
10016.0	1.0
10017.0	1.0
10027.0	1.0
10038.0	1.0
10051.0	1.0
10075.0	1.0
10097.0	1.0
10105.0	1.0
10107.0	1.0
10118.0	2.0
10130.0	1.0
10131.0	1.0
10134.0	1.0
10162.0	1.0
10163.0	1.0
10167.0	1.0
10172.0	2.0
10175.0	1.0
10178.0	1.0
10179.0	1.0
10194.0	1.0
10197.0	1.0
10205.0	1.0
10217.0	1.0
10221.0	1.0
10224.0	1.0
10236.0	1.0
10238.0	1.0
10259.0	1.0
10263.0	1.0
10266.0	1.0
10268.0	1.0
10271.0	1.0
10272.0	1.0
10275.0	1.0
10277.0	1.0
10281.0	1.0
10287.0	1.0
10292.0	1.0
10317.0	1.0
10325.0	1.0
10330.0	1.0
10334.0	1.0
10341.0	1.0
10344.0	1.0
10346.0	1.0
10350.0	1.0
10352.0	1.0
10353.0	1.0
10375.0	1.0
10381.0	1.0
10383.0	1.0
10394.0	2.0
10401.0	1.0
10403.0	1.0
10412.0	1.0
10416.0	1.0
10418.0	1.0
10419.0	1.0
10426.0	1.0
10427.0	1.0
10430.0	1.0
10432.0	1.0
10439.0	1.0
10448.0	1.0
10453.0	1.0
10455.0	2.0
10457.0	1.0
10459.0	1.0
10466.0	1.0
10467.0	1.0
10475.0	2.0
10482.0	1.0
10488.0	2.0
10494.0	1.0
10503.0	1.0
10505.0	1.0
10514.0	1.0
10520.0	1.0
10522.0	1.0
10527.0	1.0
10533.0	1.0
10549.0	1.0
10557.0	1.0
10559.0	1.0
10565.0	1.0
10568.0	1.0
10569.0	1.0
10570.0	1.0
10578.0	1.0
10586.0	1.0
10595.0	1.0
10605.0	1.0
10608.0	1.0
10612.0	1.0
10615.0	1.0
10636.0	2.0
10643.0	1.0
10647.0	1.0
10652.0	1.0
10659.0	1.0
10664.0	2.0
10667.0	1.0
10670.0	1.0
10679.0	1.0
10683.0	1.0
10690.0	1.0
10697.0	1.0
10712.0	1.0
10715.0	1.0
10717.0	1.0
10727.0	1.0
10752.0	1.0
10767.0	1.0
10771.0	1.0
