#Coverage (X)	Coverage
1.0	99.9799351235662
2.0	99.97324683142159
3.0	99.9598702471324
4.0	99.78263050530047
5.0	99.73581246028826
6.0	99.73246831421596
7.0	99.70237099956526
8.0	99.68230612313145
9.0	99.64552051633615
10.0	99.63548807811925
11.0	99.62545563990236
12.0	99.60204661739625
13.0	99.55188442631174
14.0	99.39470956091363
15.0	99.33785907768451
16.0	99.2709761562385
17.0	99.2375346955155
18.0	99.13386616727419
19.0	98.99675617830987
20.0	98.87302277363476
21.0	98.68240644751363
22.0	98.42490719994649
23.0	98.14399892987326
24.0	97.80958432264322
25.0	97.57214995150989
26.0	97.38487777146106
27.0	97.18088486105073
28.0	97.03039828779721
29.0	96.84981439989299
30.0	96.63578905126576
31.0	96.46189345550614
32.0	96.38832224191553
33.0	96.1843293315052
34.0	95.94355081429957
35.0	95.60913620706953
36.0	95.24796843126109
37.0	94.7195933518376
38.0	94.03738755308832
39.0	93.41537638364044
40.0	92.84687155134937
41.0	92.18473062903388
42.0	91.80349797679163
43.0	91.20823997592215
44.0	90.41567735678694
45.0	89.70337424338695
46.0	89.06129819750527
47.0	88.22860582550246
48.0	87.45945222887336
49.0	86.59331839614754
50.0	85.88101528274755
51.0	84.97475169715413
