#Duplication rate	Coverage
1.0	1619.0
2.0	1527.0
3.0	1104.0
4.0	1233.0
5.0	985.0
6.0	1089.0
7.0	962.0
8.0	997.0
9.0	874.0
10.0	849.0
11.0	845.0
12.0	814.0
13.0	782.0
14.0	723.0
15.0	660.0
16.0	637.0
17.0	561.0
18.0	531.0
19.0	488.0
20.0	462.0
21.0	422.0
22.0	417.0
23.0	401.0
24.0	379.0
25.0	328.0
26.0	310.0
27.0	326.0
28.0	281.0
29.0	260.0
30.0	256.0
31.0	250.0
32.0	216.0
33.0	234.0
34.0	168.0
35.0	186.0
36.0	182.0
37.0	157.0
38.0	137.0
39.0	125.0
40.0	130.0
41.0	114.0
42.0	112.0
43.0	90.0
44.0	110.0
45.0	90.0
46.0	90.0
47.0	83.0
48.0	88.0
49.0	83.0
50.0	2121.0
