#GC Content (%)	Sample
1.0	4.4822949350067237E-4
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	2.2411474675033618E-4
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	6.723442402510086E-4
26.0	0.001344688480502017
27.0	0.002689376961004034
28.0	0.005378753922008068
29.0	0.007395786642761093
30.0	0.015688032272523533
31.0	0.026445540116539667
32.0	0.04056476916181085
33.0	0.055580457194083374
34.0	0.0705961452263559
35.0	0.08292245629762439
36.0	0.08807709547288212
37.0	0.08830121021963246
38.0	0.07709547288211564
39.0	0.07552666965486328
40.0	0.0681308830121022
41.0	0.059390407888839085
42.0	0.051546391752577324
43.0	0.0445988346033169
44.0	0.04101299865531152
45.0	0.029359031824294037
46.0	0.021515015688032272
47.0	0.012550425818018825
48.0	0.012998655311519497
49.0	0.004034065441506051
50.0	0.004034065441506051
51.0	0.00470640968175706
52.0	0.0020170327207530256
53.0	0.0033617212012550424
54.0	8.964589870013447E-4
55.0	0.0
56.0	8.964589870013447E-4
57.0	0.0
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
