#GC Content (%)	Sample
1.0	0.006320541760722349
2.0	0.0
3.0	0.0
4.0	0.002708803611738149
5.0	0.0038374717832957107
6.0	6.772009029345372E-4
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	2.257336343115124E-4
27.0	0.0013544018058690745
28.0	9.029345372460496E-4
29.0	0.003160270880361174
30.0	0.004740406320541761
31.0	0.004288939051918735
32.0	0.004063205417607223
33.0	0.006320541760722348
34.0	0.03589164785553047
35.0	0.10316027088036119
36.0	0.12031602708803611
37.0	0.09593679458239276
38.0	0.02641083521444695
39.0	0.12257336343115124
40.0	0.02889390519187359
41.0	0.05507900677200903
42.0	0.0963882618510158
43.0	0.05891647855530475
44.0	0.008577878103837472
45.0	0.004063205417607223
46.0	0.0022573363431151244
47.0	0.0024830699774266362
48.0	0.001128668171557562
49.0	0.0015801354401805867
50.0	0.002934537246049661
51.0	0.062076749435665914
52.0	0.03476297968397291
53.0	0.04717832957110609
54.0	6.772009029345372E-4
55.0	0.04334085778781038
56.0	0.0033860045146726857
57.0	0.0013544018058690745
58.0	0.0020316027088036117
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
