#Duplication rate	Coverage
1.0	1845.0
2.0	1931.0
3.0	1399.0
4.0	1543.0
5.0	1259.0
6.0	1312.0
7.0	1060.0
8.0	1130.0
9.0	966.0
10.0	929.0
11.0	872.0
12.0	817.0
13.0	732.0
14.0	715.0
15.0	602.0
16.0	586.0
17.0	548.0
18.0	496.0
19.0	422.0
20.0	388.0
21.0	367.0
22.0	340.0
23.0	311.0
24.0	314.0
25.0	286.0
26.0	222.0
27.0	223.0
28.0	229.0
29.0	188.0
30.0	177.0
31.0	162.0
32.0	160.0
33.0	161.0
34.0	139.0
35.0	127.0
36.0	123.0
37.0	99.0
38.0	84.0
39.0	72.0
40.0	85.0
41.0	71.0
42.0	71.0
43.0	66.0
44.0	75.0
45.0	59.0
46.0	49.0
47.0	55.0
48.0	47.0
49.0	48.0
50.0	1485.0
