#Duplication rate	Coverage
1.0	615.0
2.0	682.0
3.0	646.0
4.0	661.0
5.0	626.0
6.0	726.0
7.0	685.0
8.0	782.0
9.0	737.0
10.0	743.0
11.0	794.0
12.0	796.0
13.0	731.0
14.0	762.0
15.0	695.0
16.0	695.0
17.0	686.0
18.0	664.0
19.0	658.0
20.0	636.0
21.0	625.0
22.0	592.0
23.0	566.0
24.0	577.0
25.0	487.0
26.0	473.0
27.0	512.0
28.0	464.0
29.0	436.0
30.0	424.0
31.0	384.0
32.0	380.0
33.0	368.0
34.0	381.0
35.0	328.0
36.0	324.0
37.0	319.0
38.0	282.0
39.0	243.0
40.0	270.0
41.0	261.0
42.0	238.0
43.0	237.0
44.0	217.0
45.0	200.0
46.0	203.0
47.0	205.0
48.0	163.0
49.0	169.0
50.0	4718.0
