#Duplication rate	Coverage
1.0	5251.0
2.0	2671.0
3.0	1566.0
4.0	987.0
5.0	720.0
6.0	532.0
7.0	410.0
8.0	331.0
9.0	286.0
10.0	244.0
11.0	187.0
12.0	180.0
13.0	175.0
14.0	131.0
15.0	122.0
16.0	94.0
17.0	83.0
18.0	91.0
19.0	74.0
20.0	71.0
21.0	62.0
22.0	50.0
23.0	42.0
24.0	38.0
25.0	34.0
26.0	39.0
27.0	29.0
28.0	28.0
29.0	30.0
30.0	41.0
31.0	26.0
32.0	29.0
33.0	27.0
34.0	14.0
35.0	19.0
36.0	16.0
37.0	17.0
38.0	21.0
39.0	14.0
40.0	13.0
41.0	11.0
42.0	13.0
43.0	12.0
44.0	8.0
45.0	7.0
46.0	11.0
47.0	6.0
48.0	8.0
49.0	4.0
50.0	185.0
