#Duplication rate	Coverage
1.0	1830.0
2.0	1791.0
3.0	1348.0
4.0	1390.0
5.0	1113.0
6.0	1162.0
7.0	1044.0
8.0	916.0
9.0	885.0
10.0	913.0
11.0	782.0
12.0	742.0
13.0	708.0
14.0	684.0
15.0	638.0
16.0	566.0
17.0	477.0
18.0	501.0
19.0	512.0
20.0	417.0
21.0	432.0
22.0	376.0
23.0	329.0
24.0	287.0
25.0	318.0
26.0	282.0
27.0	232.0
28.0	226.0
29.0	190.0
30.0	188.0
31.0	203.0
32.0	169.0
33.0	152.0
34.0	160.0
35.0	164.0
36.0	132.0
37.0	117.0
38.0	107.0
39.0	116.0
40.0	108.0
41.0	89.0
42.0	87.0
43.0	74.0
44.0	66.0
45.0	63.0
46.0	72.0
47.0	61.0
48.0	65.0
49.0	33.0
50.0	1678.0
