#Coverage	Number of genomic locations
0.0	41.0
2.0	247.0
3.0	82.0
4.0	208.0
5.0	141.0
6.0	150.0
7.0	131.0
8.0	330.0
9.0	149.0
10.0	127.0
11.0	140.0
12.0	275.0
13.0	195.0
14.0	292.0
15.0	367.0
16.0	318.0
17.0	525.0
18.0	631.0
19.0	780.0
20.0	507.0
21.0	297.0
22.0	642.0
23.0	347.0
24.0	383.0
25.0	730.0
26.0	510.0
27.0	648.0
28.0	520.0
29.0	379.0
30.0	481.0
31.0	387.0
32.0	661.0
33.0	675.0
34.0	648.0
35.0	665.0
36.0	818.0
37.0	515.0
38.0	519.0
39.0	570.0
40.0	663.0
41.0	642.0
42.0	704.0
43.0	393.0
44.0	372.0
45.0	339.0
46.0	394.0
47.0	462.0
48.0	538.0
49.0	560.0
50.0	350.0
51.0	292.0
52.0	333.0
53.0	308.0
54.0	306.0
55.0	269.0
56.0	236.0
57.0	356.0
58.0	397.0
59.0	329.0
60.0	237.0
61.0	264.0
62.0	320.0
63.0	254.0
64.0	253.0
65.0	224.0
66.0	233.0
67.0	185.0
68.0	199.0
69.0	113.0
70.0	124.0
71.0	115.0
72.0	139.0
73.0	107.0
74.0	110.0
75.0	64.0
76.0	103.0
77.0	59.0
78.0	81.0
79.0	77.0
80.0	88.0
81.0	98.0
82.0	114.0
83.0	109.0
84.0	104.0
85.0	50.0
86.0	82.0
87.0	63.0
88.0	94.0
89.0	93.0
90.0	98.0
91.0	42.0
92.0	50.0
93.0	76.0
94.0	64.0
95.0	59.0
96.0	40.0
97.0	50.0
98.0	44.0
99.0	38.0
100.0	11.0
101.0	16.0
102.0	18.0
103.0	34.0
104.0	32.0
105.0	36.0
106.0	6.0
107.0	21.0
108.0	13.0
109.0	30.0
110.0	33.0
111.0	21.0
112.0	17.0
113.0	22.0
114.0	29.0
115.0	30.0
116.0	37.0
117.0	9.0
118.0	8.0
119.0	8.0
120.0	36.0
121.0	23.0
122.0	13.0
123.0	9.0
124.0	5.0
125.0	1.0
126.0	16.0
127.0	7.0
129.0	7.0
130.0	14.0
131.0	6.0
132.0	11.0
133.0	8.0
134.0	15.0
135.0	7.0
136.0	33.0
137.0	27.0
138.0	20.0
139.0	21.0
140.0	8.0
141.0	4.0
142.0	14.0
143.0	33.0
144.0	7.0
145.0	3.0
146.0	14.0
147.0	2.0
148.0	5.0
149.0	2.0
150.0	4.0
151.0	3.0
152.0	2.0
159.0	3.0
160.0	1.0
161.0	3.0
163.0	4.0
164.0	4.0
205.0	1.0
212.0	1.0
214.0	1.0
215.0	5.0
216.0	3.0
217.0	3.0
220.0	1.0
221.0	1.0
222.0	2.0
223.0	7.0
225.0	2.0
226.0	6.0
227.0	2.0
228.0	4.0
229.0	1.0
602.0	1.0
2843.0	1.0
2895.0	1.0
2900.0	1.0
2904.0	1.0
2905.0	1.0
2921.0	1.0
2925.0	1.0
2954.0	1.0
2962.0	1.0
2977.0	1.0
2989.0	1.0
2994.0	1.0
2997.0	2.0
3020.0	1.0
3025.0	1.0
3050.0	1.0
3057.0	1.0
3059.0	1.0
3062.0	1.0
3063.0	1.0
3065.0	1.0
3066.0	1.0
3067.0	3.0
3068.0	1.0
3069.0	7.0
3071.0	11.0
