#Insert size (bp)	insert size
36.0	1.0
37.0	2.0
38.0	4.0
39.0	8.0
40.0	12.0
41.0	15.0
42.0	9.0
43.0	7.0
44.0	5.0
45.0	8.0
46.0	6.0
47.0	8.0
48.0	7.0
49.0	4.0
50.0	2.0
51.0	2.0
52.0	3.0
53.0	4.0
54.0	3.0
55.0	3.0
56.0	6.0
57.0	8.0
58.0	4.0
59.0	4.0
60.0	8.0
61.0	3.0
62.0	10.0
63.0	14.0
64.0	6.0
65.0	8.0
66.0	14.0
67.0	16.0
68.0	13.0
69.0	13.0
70.0	11.0
71.0	12.0
72.0	15.0
73.0	16.0
74.0	24.0
75.0	18.0
76.0	20.0
77.0	24.0
78.0	17.0
79.0	27.0
80.0	22.0
81.0	38.0
82.0	35.0
83.0	30.0
84.0	39.0
85.0	42.0
86.0	54.0
87.0	31.0
88.0	33.0
89.0	42.0
90.0	22.0
91.0	33.0
92.0	51.0
93.0	43.0
94.0	47.0
95.0	38.0
96.0	49.0
97.0	57.0
98.0	78.0
99.0	34.0
100.0	44.0
101.0	49.0
102.0	53.0
103.0	40.0
104.0	40.0
105.0	54.0
106.0	59.0
107.0	49.0
108.0	71.0
109.0	67.0
110.0	61.0
111.0	33.0
112.0	78.0
113.0	135.0
114.0	70.0
115.0	81.0
116.0	90.0
117.0	65.0
118.0	145.0
119.0	44.0
120.0	40.0
121.0	57.0
122.0	62.0
123.0	70.0
124.0	54.0
125.0	70.0
126.0	70.0
127.0	115.0
128.0	125.0
129.0	69.0
130.0	75.0
131.0	54.0
132.0	83.0
133.0	81.0
134.0	91.0
135.0	54.0
136.0	77.0
137.0	102.0
138.0	143.0
139.0	80.0
140.0	56.0
141.0	78.0
142.0	85.0
143.0	89.0
144.0	616.0
145.0	632.0
146.0	677.0
147.0	635.0
148.0	712.0
149.0	769.0
150.0	2558.0
151.0	18652.0
152.0	22939.0
153.0	20414.0
154.0	20608.0
155.0	21213.0
156.0	23318.0
157.0	20835.0
158.0	18323.0
159.0	12878.0
160.0	12997.0
161.0	12523.0
162.0	12864.0
163.0	12955.0
164.0	14074.0
165.0	13329.0
166.0	12702.0
167.0	12721.0
168.0	12240.0
169.0	12638.0
170.0	11742.0
171.0	13481.0
172.0	12628.0
173.0	12376.0
174.0	11640.0
175.0	12723.0
176.0	12306.0
177.0	12106.0
178.0	12037.0
179.0	11722.0
180.0	11815.0
181.0	12711.0
182.0	11868.0
183.0	11732.0
184.0	10841.0
185.0	11859.0
186.0	11680.0
187.0	10951.0
188.0	11261.0
189.0	11166.0
190.0	11940.0
191.0	10571.0
192.0	10447.0
193.0	10824.0
194.0	11346.0
195.0	11400.0
196.0	10973.0
197.0	10194.0
198.0	10786.0
199.0	10576.0
200.0	10214.0
201.0	10341.0
202.0	10810.0
203.0	10287.0
204.0	10506.0
205.0	10525.0
206.0	9741.0
207.0	9692.0
208.0	9626.0
209.0	9984.0
210.0	9676.0
211.0	9651.0
212.0	9781.0
213.0	9558.0
214.0	9764.0
215.0	9250.0
216.0	9344.0
217.0	9201.0
218.0	9669.0
219.0	8469.0
220.0	8920.0
221.0	9078.0
222.0	8754.0
223.0	8667.0
224.0	8401.0
225.0	8144.0
226.0	8889.0
227.0	8989.0
228.0	8962.0
229.0	8071.0
230.0	8085.0
231.0	7963.0
232.0	7924.0
233.0	7893.0
234.0	7571.0
235.0	7643.0
236.0	7469.0
237.0	7956.0
238.0	7790.0
239.0	7278.0
240.0	7731.0
241.0	7782.0
242.0	7423.0
243.0	7103.0
244.0	6965.0
245.0	6918.0
246.0	6880.0
247.0	7381.0
248.0	7142.0
249.0	6710.0
250.0	7020.0
251.0	7046.0
252.0	6431.0
253.0	6516.0
254.0	6786.0
255.0	7302.0
256.0	6066.0
257.0	6140.0
258.0	6206.0
259.0	6181.0
260.0	6122.0
261.0	6170.0
262.0	5644.0
263.0	5506.0
264.0	5838.0
265.0	5684.0
266.0	5502.0
267.0	5414.0
268.0	5736.0
269.0	5425.0
270.0	5432.0
271.0	5437.0
272.0	5031.0
273.0	5825.0
274.0	5228.0
275.0	4950.0
276.0	4921.0
277.0	4709.0
278.0	4941.0
279.0	4950.0
280.0	5093.0
281.0	4867.0
282.0	4450.0
283.0	4698.0
284.0	4806.0
285.0	4674.0
286.0	4525.0
287.0	4456.0
288.0	4480.0
289.0	4240.0
290.0	4371.0
291.0	4183.0
292.0	4606.0
293.0	4484.0
294.0	4401.0
295.0	4086.0
296.0	4391.0
297.0	3872.0
298.0	3911.0
299.0	3926.0
300.0	3756.0
301.0	3767.0
302.0	3712.0
303.0	3784.0
304.0	3770.0
305.0	3467.0
306.0	3482.0
307.0	3544.0
308.0	3295.0
309.0	3314.0
310.0	3454.0
311.0	3192.0
312.0	3092.0
313.0	3162.0
314.0	3186.0
315.0	3112.0
316.0	3071.0
317.0	3298.0
318.0	2877.0
319.0	2881.0
320.0	2802.0
321.0	2893.0
322.0	2712.0
323.0	2714.0
324.0	2796.0
325.0	2676.0
326.0	2813.0
327.0	2582.0
328.0	2428.0
329.0	2526.0
330.0	2434.0
331.0	2570.0
332.0	2539.0
333.0	2382.0
334.0	2570.0
335.0	2371.0
336.0	2549.0
337.0	2297.0
338.0	2179.0
339.0	2115.0
340.0	2126.0
341.0	2073.0
342.0	2042.0
343.0	1972.0
344.0	2079.0
345.0	2071.0
346.0	2101.0
347.0	2177.0
348.0	1992.0
349.0	2025.0
350.0	1862.0
351.0	1915.0
352.0	2003.0
353.0	2132.0
354.0	1926.0
355.0	1966.0
356.0	1807.0
357.0	1784.0
358.0	1765.0
359.0	1686.0
360.0	1674.0
361.0	1779.0
362.0	1781.0
363.0	1850.0
364.0	1794.0
365.0	1766.0
366.0	1757.0
367.0	1983.0
368.0	1939.0
369.0	2201.0
370.0	2207.0
371.0	2342.0
372.0	2261.0
373.0	2374.0
374.0	2518.0
375.0	3133.0
376.0	3489.0
377.0	2261.0
378.0	2373.0
379.0	2682.0
380.0	2030.0
381.0	1345.0
382.0	1631.0
383.0	1430.0
384.0	1281.0
385.0	1167.0
386.0	946.0
387.0	885.0
388.0	733.0
389.0	895.0
390.0	682.0
391.0	745.0
392.0	563.0
393.0	568.0
394.0	838.0
395.0	609.0
396.0	505.0
397.0	970.0
398.0	684.0
399.0	571.0
400.0	452.0
401.0	2020.0
402.0	771.0
403.0	334.0
404.0	334.0
405.0	656.0
406.0	434.0
407.0	226.0
408.0	1148.0
409.0	287.0
410.0	251.0
411.0	354.0
412.0	1070.0
413.0	324.0
414.0	183.0
415.0	392.0
416.0	109.0
417.0	175.0
418.0	123.0
419.0	91.0
420.0	121.0
421.0	91.0
422.0	96.0
423.0	115.0
424.0	92.0
425.0	89.0
426.0	100.0
427.0	99.0
428.0	100.0
429.0	93.0
430.0	91.0
431.0	87.0
432.0	85.0
433.0	84.0
434.0	61.0
435.0	69.0
436.0	93.0
437.0	70.0
438.0	96.0
439.0	88.0
440.0	83.0
441.0	80.0
442.0	71.0
443.0	72.0
444.0	76.0
445.0	127.0
446.0	91.0
447.0	80.0
448.0	77.0
449.0	80.0
450.0	79.0
451.0	92.0
452.0	84.0
453.0	67.0
454.0	64.0
455.0	81.0
456.0	67.0
457.0	73.0
458.0	80.0
459.0	82.0
460.0	66.0
461.0	53.0
462.0	68.0
463.0	77.0
464.0	89.0
465.0	71.0
466.0	84.0
467.0	53.0
468.0	67.0
469.0	63.0
470.0	56.0
471.0	48.0
472.0	68.0
473.0	57.0
474.0	83.0
475.0	45.0
476.0	58.0
477.0	54.0
478.0	56.0
479.0	56.0
480.0	57.0
481.0	59.0
482.0	53.0
483.0	42.0
484.0	41.0
485.0	46.0
486.0	55.0
487.0	38.0
488.0	36.0
489.0	39.0
490.0	43.0
491.0	37.0
492.0	36.0
493.0	43.0
494.0	36.0
495.0	40.0
496.0	38.0
497.0	50.0
498.0	49.0
499.0	52.0
500.0	64.0
501.0	40.0
502.0	41.0
503.0	50.0
504.0	39.0
505.0	36.0
506.0	42.0
507.0	46.0
508.0	49.0
509.0	34.0
510.0	43.0
511.0	31.0
512.0	45.0
513.0	43.0
514.0	29.0
515.0	50.0
516.0	35.0
517.0	34.0
518.0	41.0
519.0	34.0
520.0	38.0
521.0	61.0
522.0	57.0
523.0	47.0
524.0	43.0
525.0	35.0
526.0	46.0
527.0	32.0
528.0	98.0
529.0	76.0
530.0	65.0
531.0	63.0
532.0	52.0
533.0	57.0
534.0	57.0
535.0	48.0
536.0	41.0
537.0	46.0
538.0	38.0
539.0	40.0
540.0	38.0
541.0	48.0
542.0	47.0
543.0	35.0
544.0	36.0
