#GC Content (%)	Sample
1.0	1.0528864883076955E-5
2.0	1.0528864883076955E-5
3.0	2.105772976615391E-5
4.0	2.3163502742769302E-5
5.0	1.684618381292313E-5
6.0	2.105772976615391E-5
7.0	1.0528864883076955E-4
8.0	8.423091906461564E-6
9.0	6.317318929846173E-6
10.0	6.317318929846173E-6
11.0	1.4740410836307738E-5
12.0	1.0528864883076955E-5
13.0	1.0528864883076955E-5
14.0	4.843277846215399E-5
15.0	8.423091906461564E-6
16.0	2.105772976615391E-6
17.0	8.423091906461564E-6
18.0	4.211545953230782E-6
19.0	8.423091906461564E-6
20.0	1.2634637859692346E-5
21.0	1.684618381292313E-5
22.0	6.317318929846173E-6
23.0	1.4740410836307738E-5
24.0	1.4740410836307738E-5
25.0	2.7375048696000084E-5
26.0	5.369721090369247E-4
27.0	0.002215273171399391
28.0	0.003106015140507702
29.0	0.010383566547690494
30.0	0.015153142339724354
31.0	0.01434663128968066
32.0	0.023713109489665915
33.0	0.03673942112300872
34.0	0.054592164418754016
35.0	0.06885035324341683
36.0	0.09615169988523538
37.0	0.10474114785684956
38.0	0.09431125430367351
39.0	0.07589626962317192
40.0	0.07108668414458238
41.0	0.06664139739094728
42.0	0.0551523000305337
43.0	0.03796076944944566
44.0	0.029211282731608706
45.0	0.026471672089032082
46.0	0.02307927182370469
47.0	0.01992482390473483
48.0	0.017103088116070204
49.0	0.011748107436537269
50.0	0.011396443349442497
51.0	0.016050201627762512
52.0	0.007589205807721869
53.0	0.0034492561356960104
54.0	0.0014508775808880045
55.0	4.337892331827706E-4
56.0	4.4221232508923216E-5
57.0	2.105772976615391E-6
58.0	6.317318929846173E-6
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	4.211545953230782E-6
64.0	0.0
65.0	0.0
66.0	0.0
67.0	2.105772976615391E-6
68.0	0.0
69.0	2.105772976615391E-6
70.0	0.0
71.0	0.0
72.0	2.105772976615391E-6
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.2634637859692346E-5
