#Coverage (X)	Coverage
1.0	99.9765909774939
2.0	99.94314951677089
3.0	99.90301976390329
4.0	99.899675617831
5.0	99.899675617831
6.0	99.899675617831
7.0	99.899675617831
8.0	99.899675617831
9.0	99.899675617831
10.0	99.899675617831
11.0	99.899675617831
12.0	99.899675617831
13.0	99.899675617831
14.0	99.899675617831
15.0	99.899675617831
16.0	99.899675617831
17.0	99.899675617831
18.0	99.899675617831
19.0	99.899675617831
20.0	99.899675617831
21.0	99.899675617831
22.0	99.899675617831
23.0	99.899675617831
24.0	99.899675617831
25.0	99.899675617831
26.0	99.899675617831
27.0	99.899675617831
28.0	99.899675617831
29.0	99.899675617831
30.0	99.899675617831
31.0	99.899675617831
32.0	99.899675617831
33.0	99.899675617831
34.0	99.899675617831
35.0	99.899675617831
36.0	99.899675617831
37.0	99.899675617831
38.0	99.899675617831
39.0	99.899675617831
40.0	99.899675617831
41.0	99.899675617831
42.0	99.899675617831
43.0	99.899675617831
44.0	99.899675617831
45.0	99.899675617831
46.0	99.899675617831
47.0	99.899675617831
48.0	99.899675617831
49.0	99.899675617831
50.0	99.899675617831
51.0	99.899675617831
