#Coverage (X)	Coverage
1.0	98.5519847506939
2.0	98.50182255960941
3.0	98.36136842457279
4.0	98.31455037956059
5.0	98.11055746915025
6.0	97.99685650269204
7.0	97.91659699695683
8.0	97.59890312008828
9.0	97.35143631073805
10.0	97.19091729926764
11.0	96.82640537738689
12.0	96.40169882620472
13.0	96.1642644550714
14.0	95.81647326355215
15.0	95.51884426311742
16.0	95.35832525164699
17.0	95.18442965588737
18.0	95.06738454335685
19.0	95.03059893656155
20.0	94.94365113868174
21.0	94.92024211617563
22.0	94.81322944186202
23.0	94.78313212721132
24.0	94.73965822827141
25.0	94.67611945289771
26.0	94.56241848643948
27.0	94.45874995819817
28.0	94.29488680065545
29.0	94.14105608132964
30.0	94.00729023843762
31.0	93.84008293482259
32.0	93.80329732802728
33.0	93.74644684479819
34.0	93.73307026050898
35.0	93.67956392335218
36.0	93.60933685583386
37.0	93.58258368725546
38.0	93.53576564224325
39.0	93.46888272079724
40.0	93.38193492291744
41.0	93.31505200147143
42.0	93.2013510350132
43.0	93.07427348426579
44.0	92.94719593351837
45.0	92.77664448383105
46.0	92.66963180951744
47.0	92.51580109019162
48.0	92.43219743838411
49.0	92.31515232585359
50.0	92.15463331438318
51.0	91.98742601076815
