#Duplication rate	Coverage
1.0	656.0
2.0	736.0
3.0	677.0
4.0	754.0
5.0	743.0
6.0	793.0
7.0	740.0
8.0	813.0
9.0	829.0
10.0	850.0
11.0	820.0
12.0	830.0
13.0	814.0
14.0	811.0
15.0	743.0
16.0	782.0
17.0	714.0
18.0	717.0
19.0	678.0
20.0	734.0
21.0	686.0
22.0	600.0
23.0	602.0
24.0	582.0
25.0	545.0
26.0	447.0
27.0	469.0
28.0	444.0
29.0	481.0
30.0	451.0
31.0	374.0
32.0	385.0
33.0	345.0
34.0	323.0
35.0	316.0
36.0	295.0
37.0	311.0
38.0	263.0
39.0	245.0
40.0	238.0
41.0	199.0
42.0	185.0
43.0	190.0
44.0	211.0
45.0	190.0
46.0	162.0
47.0	160.0
48.0	142.0
49.0	133.0
50.0	3677.0
