#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	7.178235589692053E-5
25.0	0.0
26.0	2.8712942358768214E-4
27.0	0.0017227765415260925
28.0	0.002009905965113775
29.0	0.0042351589979183115
30.0	0.008254970928145861
31.0	0.011198047519919603
32.0	0.0209604479219008
33.0	0.0391213839638217
34.0	0.06560907328978537
35.0	0.07558682075945732
36.0	0.10336659249156559
37.0	0.11162156341971143
38.0	0.09274280381882134
39.0	0.08053980331634483
40.0	0.07996554446916948
41.0	0.07149522647333285
42.0	0.05764123178522719
43.0	0.0454382312827507
44.0	0.02670303639365444
45.0	0.01751489483884861
46.0	0.011700524011198046
47.0	0.017586677194745534
48.0	0.0160792477209102
49.0	0.009618835690187351
50.0	0.007465365013279736
51.0	0.009762400401981192
52.0	0.0066757590984136105
53.0	0.0039480295743306295
54.0	7.178235589692054E-4
55.0	1.4356471179384107E-4
56.0	7.178235589692053E-5
57.0	0.0
58.0	0.0
59.0	0.0
60.0	7.178235589692053E-5
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	7.178235589692053E-5
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
