#Coverage (X)	Coverage
1.0	80.61398521887436
2.0	72.04962712771294
3.0	62.69605056348861
4.0	57.17486539812059
5.0	52.46965187439387
6.0	49.79433501655352
7.0	46.704344045747916
8.0	44.90853760492258
9.0	42.988997759422126
10.0	41.898806139852184
11.0	40.5343945423536
12.0	39.34387854061465
13.0	37.80891549342874
14.0	36.93274922248603
15.0	36.200381232652234
16.0	35.90609637828979
17.0	35.314182523492605
18.0	34.91622914088886
19.0	34.682138915827835
20.0	34.25408821857337
21.0	33.979868240644734
22.0	33.682239240209995
23.0	33.49831120623347
24.0	33.13714343042501
25.0	32.822793699628775
26.0	32.46497006989263
27.0	32.35795739557902
28.0	32.1940942380363
29.0	32.07036083336118
30.0	31.96000401297526
31.0	31.829582316155538
32.0	31.792796709360232
33.0	31.638965990034407
34.0	31.491823562853185
35.0	31.28114236029826
36.0	31.08383774203253
37.0	31.003578236297315
38.0	30.8765006855499
39.0	30.779520449453187
40.0	30.675851921211873
41.0	30.585559977259763
42.0	30.41500852757244
43.0	30.1341002574992
44.0	29.91004247065507
45.0	29.759555897401555
46.0	29.552218840918925
47.0	29.438517874460715
48.0	29.231180817978085
49.0	29.114135705447566
50.0	29.000434738989355
51.0	28.886733772531144
