#Insert size (bp)	insert size
2.0	1.0
3.0	1.0
9.0	2.0
15.0	1.0
16.0	1.0
18.0	13.0
19.0	3.0
20.0	142.0
21.0	211.0
22.0	1837.0
23.0	97.0
24.0	284.0
25.0	1354.0
26.0	639.0
27.0	100.0
28.0	49.0
29.0	116.0
30.0	2517.0
31.0	1122.0
32.0	15.0
33.0	69.0
34.0	90.0
35.0	9.0
36.0	5.0
37.0	101.0
38.0	14.0
39.0	2.0
40.0	10.0
41.0	5.0
42.0	3.0
43.0	1.0
44.0	10.0
45.0	2.0
46.0	5.0
48.0	5.0
49.0	6.0
50.0	3.0
51.0	6.0
52.0	7.0
53.0	1.0
54.0	3.0
55.0	6.0
56.0	7.0
57.0	5.0
58.0	4.0
59.0	6.0
60.0	1.0
61.0	10.0
62.0	5.0
63.0	8.0
64.0	16.0
65.0	10.0
66.0	12.0
67.0	6.0
68.0	10.0
69.0	8.0
70.0	15.0
71.0	7.0
72.0	20.0
73.0	3.0
74.0	29.0
75.0	6.0
76.0	14.0
77.0	5.0
78.0	10.0
79.0	10.0
80.0	13.0
81.0	23.0
82.0	7.0
83.0	14.0
84.0	12.0
85.0	19.0
86.0	36.0
87.0	9.0
88.0	7.0
89.0	14.0
90.0	9.0
91.0	25.0
92.0	13.0
93.0	27.0
94.0	18.0
95.0	13.0
96.0	24.0
97.0	8.0
98.0	27.0
99.0	46.0
100.0	347.0
101.0	383.0
102.0	377.0
103.0	371.0
104.0	422.0
105.0	418.0
106.0	429.0
107.0	450.0
108.0	398.0
109.0	361.0
110.0	347.0
111.0	340.0
112.0	367.0
113.0	365.0
114.0	398.0
115.0	386.0
116.0	387.0
117.0	400.0
118.0	356.0
119.0	356.0
120.0	337.0
121.0	352.0
122.0	343.0
123.0	345.0
124.0	366.0
125.0	360.0
126.0	381.0
127.0	366.0
128.0	411.0
129.0	353.0
130.0	359.0
131.0	358.0
132.0	292.0
133.0	328.0
134.0	321.0
135.0	375.0
136.0	369.0
137.0	362.0
138.0	353.0
139.0	312.0
140.0	372.0
141.0	302.0
142.0	296.0
143.0	324.0
144.0	319.0
145.0	336.0
146.0	328.0
147.0	366.0
148.0	361.0
149.0	320.0
150.0	322.0
151.0	297.0
152.0	297.0
153.0	300.0
154.0	304.0
155.0	300.0
156.0	282.0
157.0	302.0
158.0	313.0
159.0	305.0
160.0	320.0
161.0	297.0
162.0	292.0
163.0	324.0
164.0	287.0
165.0	322.0
166.0	247.0
167.0	296.0
168.0	288.0
169.0	282.0
170.0	272.0
171.0	282.0
172.0	269.0
173.0	273.0
174.0	258.0
175.0	257.0
176.0	249.0
177.0	256.0
178.0	248.0
179.0	274.0
180.0	253.0
181.0	269.0
182.0	245.0
183.0	233.0
184.0	254.0
185.0	236.0
186.0	258.0
187.0	213.0
188.0	256.0
189.0	249.0
190.0	254.0
191.0	286.0
192.0	226.0
193.0	220.0
194.0	229.0
195.0	199.0
196.0	231.0
197.0	209.0
198.0	210.0
199.0	197.0
200.0	232.0
201.0	211.0
202.0	192.0
203.0	213.0
204.0	229.0
205.0	190.0
206.0	208.0
207.0	209.0
208.0	192.0
209.0	223.0
210.0	178.0
211.0	201.0
212.0	197.0
213.0	205.0
214.0	188.0
215.0	183.0
216.0	177.0
217.0	186.0
218.0	181.0
219.0	188.0
220.0	189.0
221.0	177.0
222.0	191.0
223.0	195.0
224.0	190.0
225.0	187.0
226.0	176.0
227.0	171.0
228.0	187.0
229.0	188.0
230.0	177.0
231.0	170.0
232.0	172.0
233.0	169.0
234.0	157.0
235.0	156.0
236.0	165.0
237.0	145.0
238.0	174.0
239.0	148.0
240.0	168.0
241.0	160.0
242.0	156.0
243.0	161.0
244.0	152.0
245.0	152.0
246.0	163.0
247.0	134.0
248.0	160.0
249.0	139.0
250.0	159.0
251.0	153.0
252.0	139.0
253.0	153.0
254.0	135.0
255.0	132.0
256.0	125.0
257.0	131.0
258.0	111.0
259.0	140.0
260.0	152.0
261.0	105.0
262.0	117.0
263.0	110.0
264.0	128.0
265.0	141.0
266.0	139.0
267.0	106.0
268.0	120.0
269.0	115.0
270.0	122.0
271.0	133.0
272.0	133.0
273.0	129.0
274.0	121.0
275.0	109.0
276.0	141.0
277.0	102.0
278.0	127.0
279.0	111.0
280.0	123.0
281.0	130.0
282.0	118.0
283.0	109.0
284.0	103.0
285.0	122.0
286.0	103.0
287.0	110.0
288.0	88.0
289.0	119.0
290.0	96.0
291.0	120.0
292.0	94.0
293.0	109.0
294.0	93.0
295.0	81.0
296.0	82.0
297.0	89.0
298.0	117.0
299.0	101.0
300.0	75.0
301.0	92.0
302.0	79.0
303.0	100.0
304.0	82.0
305.0	75.0
306.0	89.0
307.0	75.0
