#Duplication rate	Coverage
1.0	581.0
2.0	534.0
3.0	494.0
4.0	424.0
5.0	397.0
6.0	355.0
7.0	356.0
8.0	327.0
9.0	298.0
10.0	291.0
11.0	283.0
12.0	244.0
13.0	244.0
14.0	245.0
15.0	248.0
16.0	242.0
17.0	217.0
18.0	202.0
19.0	201.0
20.0	196.0
21.0	195.0
22.0	198.0
23.0	186.0
24.0	206.0
25.0	154.0
26.0	186.0
27.0	133.0
28.0	167.0
29.0	169.0
30.0	173.0
31.0	154.0
32.0	134.0
33.0	153.0
34.0	139.0
35.0	142.0
36.0	134.0
37.0	134.0
38.0	122.0
39.0	114.0
40.0	116.0
41.0	123.0
42.0	136.0
43.0	129.0
44.0	115.0
45.0	116.0
46.0	104.0
47.0	113.0
48.0	120.0
49.0	127.0
50.0	18182.0
