#Duplication rate	Coverage
1.0	1024.0
2.0	852.0
3.0	692.0
4.0	644.0
5.0	536.0
6.0	467.0
7.0	434.0
8.0	424.0
9.0	408.0
10.0	356.0
11.0	313.0
12.0	300.0
13.0	308.0
14.0	280.0
15.0	259.0
16.0	245.0
17.0	261.0
18.0	227.0
19.0	240.0
20.0	226.0
21.0	201.0
22.0	205.0
23.0	198.0
24.0	189.0
25.0	166.0
26.0	145.0
27.0	157.0
28.0	175.0
29.0	167.0
30.0	164.0
31.0	169.0
32.0	157.0
33.0	143.0
34.0	145.0
35.0	139.0
36.0	134.0
37.0	122.0
38.0	125.0
39.0	135.0
40.0	100.0
41.0	119.0
42.0	112.0
43.0	129.0
44.0	95.0
45.0	111.0
46.0	119.0
47.0	112.0
48.0	123.0
49.0	95.0
50.0	14643.0
