#Duplication rate	Coverage
1.0	4313.0
2.0	2390.0
3.0	1511.0
4.0	1136.0
5.0	862.0
6.0	691.0
7.0	525.0
8.0	483.0
9.0	436.0
10.0	364.0
11.0	315.0
12.0	290.0
13.0	258.0
14.0	235.0
15.0	241.0
16.0	223.0
17.0	205.0
18.0	178.0
19.0	139.0
20.0	136.0
21.0	132.0
22.0	137.0
23.0	129.0
24.0	119.0
25.0	100.0
26.0	113.0
27.0	90.0
28.0	102.0
29.0	83.0
30.0	113.0
31.0	89.0
32.0	86.0
33.0	87.0
34.0	76.0
35.0	73.0
36.0	72.0
37.0	68.0
38.0	57.0
39.0	66.0
40.0	58.0
41.0	52.0
42.0	64.0
43.0	48.0
44.0	62.0
45.0	51.0
46.0	42.0
47.0	39.0
48.0	50.0
49.0	44.0
50.0	2543.0
