#Duplication rate	Coverage
1.0	2843.0
2.0	1915.0
3.0	1239.0
4.0	937.0
5.0	741.0
6.0	645.0
7.0	545.0
8.0	460.0
9.0	431.0
10.0	336.0
11.0	337.0
12.0	288.0
13.0	279.0
14.0	255.0
15.0	214.0
16.0	210.0
17.0	197.0
18.0	187.0
19.0	161.0
20.0	146.0
21.0	148.0
22.0	145.0
23.0	152.0
24.0	126.0
25.0	108.0
26.0	124.0
27.0	96.0
28.0	89.0
29.0	89.0
30.0	88.0
31.0	81.0
32.0	78.0
33.0	63.0
34.0	63.0
35.0	69.0
36.0	68.0
37.0	51.0
38.0	63.0
39.0	38.0
40.0	59.0
41.0	49.0
42.0	57.0
43.0	39.0
44.0	49.0
45.0	47.0
46.0	35.0
47.0	32.0
48.0	35.0
49.0	34.0
50.0	786.0
