#Coverage (X)	Coverage
1.0	99.88295488746948
2.0	99.88295488746948
3.0	99.88295488746948
4.0	99.88295488746948
5.0	99.88295488746948
6.0	99.88295488746948
7.0	99.88295488746948
8.0	99.88295488746948
9.0	99.88295488746948
10.0	99.88295488746948
11.0	99.87961074139719
12.0	99.87961074139719
13.0	99.87961074139719
14.0	99.87961074139719
15.0	99.87961074139719
16.0	99.87961074139719
17.0	99.87961074139719
18.0	99.87961074139719
19.0	99.87961074139719
20.0	99.87961074139719
21.0	99.87961074139719
22.0	99.87961074139719
23.0	99.87961074139719
24.0	99.87961074139719
25.0	99.87961074139719
26.0	99.87961074139719
27.0	99.87961074139719
28.0	99.87961074139719
29.0	99.87961074139719
30.0	99.87961074139719
31.0	99.87961074139719
32.0	99.87961074139719
33.0	99.87961074139719
34.0	99.87961074139719
35.0	99.87961074139719
36.0	99.87626659532488
37.0	99.87626659532488
38.0	99.87626659532488
39.0	99.87626659532488
40.0	99.87626659532488
41.0	99.87626659532488
42.0	99.87626659532488
43.0	99.87626659532488
44.0	99.87626659532488
45.0	99.87626659532488
46.0	99.87626659532488
47.0	99.87626659532488
48.0	99.87626659532488
49.0	99.87626659532488
50.0	99.87626659532488
51.0	99.87626659532488
