#Duplication rate	Coverage
1.0	317.0
2.0	176.0
3.0	142.0
4.0	102.0
5.0	96.0
6.0	76.0
7.0	48.0
8.0	48.0
9.0	42.0
10.0	40.0
11.0	40.0
12.0	37.0
13.0	25.0
14.0	29.0
15.0	30.0
16.0	22.0
17.0	17.0
18.0	15.0
19.0	23.0
20.0	14.0
21.0	20.0
22.0	15.0
23.0	9.0
24.0	15.0
25.0	12.0
26.0	15.0
27.0	15.0
28.0	16.0
29.0	10.0
30.0	11.0
31.0	8.0
32.0	9.0
33.0	12.0
34.0	9.0
35.0	5.0
36.0	8.0
37.0	6.0
38.0	13.0
39.0	6.0
40.0	3.0
41.0	8.0
42.0	3.0
43.0	12.0
44.0	7.0
45.0	9.0
46.0	10.0
47.0	5.0
48.0	7.0
49.0	10.0
50.0	357.0
