#Duplication rate	Coverage
1.0	4128.0
2.0	2377.0
3.0	1512.0
4.0	1169.0
5.0	958.0
6.0	744.0
7.0	604.0
8.0	518.0
9.0	416.0
10.0	343.0
11.0	299.0
12.0	282.0
13.0	249.0
14.0	227.0
15.0	177.0
16.0	160.0
17.0	136.0
18.0	117.0
19.0	121.0
20.0	127.0
21.0	86.0
22.0	78.0
23.0	71.0
24.0	65.0
25.0	57.0
26.0	53.0
27.0	46.0
28.0	41.0
29.0	39.0
30.0	49.0
31.0	30.0
32.0	20.0
33.0	21.0
34.0	27.0
35.0	19.0
36.0	16.0
37.0	13.0
38.0	9.0
39.0	9.0
40.0	18.0
41.0	7.0
42.0	9.0
43.0	5.0
44.0	9.0
45.0	8.0
46.0	10.0
47.0	3.0
48.0	3.0
49.0	10.0
50.0	50.0
