#Duplication rate	Coverage
1.0	1201.0
2.0	808.0
3.0	449.0
4.0	376.0
5.0	289.0
6.0	264.0
7.0	178.0
8.0	157.0
9.0	124.0
10.0	115.0
11.0	98.0
12.0	83.0
13.0	65.0
14.0	72.0
15.0	63.0
16.0	59.0
17.0	45.0
18.0	53.0
19.0	40.0
20.0	38.0
21.0	36.0
22.0	39.0
23.0	28.0
24.0	25.0
25.0	22.0
26.0	23.0
27.0	16.0
28.0	20.0
29.0	14.0
30.0	11.0
31.0	11.0
32.0	23.0
33.0	16.0
34.0	17.0
35.0	15.0
36.0	13.0
37.0	8.0
38.0	7.0
39.0	8.0
40.0	10.0
41.0	8.0
42.0	10.0
43.0	7.0
44.0	5.0
45.0	6.0
46.0	8.0
47.0	15.0
48.0	9.0
49.0	8.0
50.0	136.0
