#Duplication rate	Coverage
1.0	2880.0
2.0	1325.0
3.0	733.0
4.0	544.0
5.0	322.0
6.0	271.0
7.0	207.0
8.0	180.0
9.0	145.0
10.0	141.0
11.0	97.0
12.0	106.0
13.0	80.0
14.0	73.0
15.0	66.0
16.0	58.0
17.0	60.0
18.0	48.0
19.0	38.0
20.0	41.0
21.0	33.0
22.0	29.0
23.0	29.0
24.0	22.0
25.0	25.0
26.0	29.0
27.0	23.0
28.0	26.0
29.0	15.0
30.0	17.0
31.0	19.0
32.0	11.0
33.0	20.0
34.0	17.0
35.0	15.0
36.0	11.0
37.0	12.0
38.0	8.0
39.0	10.0
40.0	15.0
41.0	13.0
42.0	9.0
43.0	11.0
44.0	9.0
45.0	8.0
46.0	7.0
47.0	9.0
48.0	7.0
49.0	3.0
50.0	203.0
