#Duplication rate	Coverage
1.0	1144.0
2.0	849.0
3.0	633.0
4.0	546.0
5.0	472.0
6.0	428.0
7.0	393.0
8.0	365.0
9.0	324.0
10.0	286.0
11.0	299.0
12.0	296.0
13.0	234.0
14.0	244.0
15.0	231.0
16.0	206.0
17.0	209.0
18.0	180.0
19.0	173.0
20.0	205.0
21.0	183.0
22.0	160.0
23.0	191.0
24.0	160.0
25.0	150.0
26.0	130.0
27.0	154.0
28.0	122.0
29.0	141.0
30.0	119.0
31.0	125.0
32.0	141.0
33.0	127.0
34.0	142.0
35.0	94.0
36.0	107.0
37.0	118.0
38.0	109.0
39.0	102.0
40.0	104.0
41.0	90.0
42.0	93.0
43.0	98.0
44.0	88.0
45.0	96.0
46.0	94.0
47.0	77.0
48.0	78.0
49.0	85.0
50.0	15380.0
