#Duplication rate	Coverage
1.0	516.0
2.0	503.0
3.0	461.0
4.0	451.0
5.0	404.0
6.0	376.0
7.0	363.0
8.0	335.0
9.0	339.0
10.0	308.0
11.0	326.0
12.0	329.0
13.0	297.0
14.0	259.0
15.0	248.0
16.0	244.0
17.0	260.0
18.0	235.0
19.0	246.0
20.0	231.0
21.0	228.0
22.0	235.0
23.0	203.0
24.0	202.0
25.0	192.0
26.0	189.0
27.0	180.0
28.0	163.0
29.0	164.0
30.0	159.0
31.0	156.0
32.0	129.0
33.0	144.0
34.0	156.0
35.0	136.0
36.0	152.0
37.0	130.0
38.0	160.0
39.0	130.0
40.0	137.0
41.0	116.0
42.0	110.0
43.0	118.0
44.0	140.0
45.0	135.0
46.0	104.0
47.0	109.0
48.0	114.0
49.0	121.0
50.0	17922.0
