#Duplication rate	Coverage
1.0	767.0
2.0	645.0
3.0	595.0
4.0	548.0
5.0	446.0
6.0	440.0
7.0	419.0
8.0	389.0
9.0	379.0
10.0	344.0
11.0	307.0
12.0	300.0
13.0	329.0
14.0	292.0
15.0	263.0
16.0	250.0
17.0	245.0
18.0	244.0
19.0	246.0
20.0	220.0
21.0	191.0
22.0	181.0
23.0	209.0
24.0	189.0
25.0	189.0
26.0	180.0
27.0	194.0
28.0	162.0
29.0	165.0
30.0	145.0
31.0	165.0
32.0	178.0
33.0	148.0
34.0	150.0
35.0	144.0
36.0	144.0
37.0	156.0
38.0	144.0
39.0	129.0
40.0	129.0
41.0	132.0
42.0	124.0
43.0	104.0
44.0	113.0
45.0	131.0
46.0	101.0
47.0	116.0
48.0	107.0
49.0	101.0
50.0	16420.0
