#Duplication rate	Coverage
1.0	2765.0
2.0	1726.0
3.0	960.0
4.0	778.0
5.0	551.0
6.0	454.0
7.0	346.0
8.0	351.0
9.0	265.0
10.0	219.0
11.0	190.0
12.0	180.0
13.0	182.0
14.0	159.0
15.0	113.0
16.0	127.0
17.0	111.0
18.0	99.0
19.0	75.0
20.0	80.0
21.0	68.0
22.0	76.0
23.0	64.0
24.0	53.0
25.0	41.0
26.0	50.0
27.0	57.0
28.0	53.0
29.0	34.0
30.0	46.0
31.0	26.0
32.0	26.0
33.0	30.0
34.0	32.0
35.0	21.0
36.0	31.0
37.0	19.0
38.0	28.0
39.0	18.0
40.0	23.0
41.0	24.0
42.0	19.0
43.0	17.0
44.0	21.0
45.0	12.0
46.0	12.0
47.0	20.0
48.0	9.0
49.0	11.0
50.0	259.0
