#Duplication rate	Coverage
1.0	1266.0
2.0	1385.0
3.0	1012.0
4.0	1185.0
5.0	1106.0
6.0	1201.0
7.0	1087.0
8.0	1217.0
9.0	1151.0
10.0	1157.0
11.0	1025.0
12.0	1077.0
13.0	996.0
14.0	937.0
15.0	831.0
16.0	853.0
17.0	719.0
18.0	711.0
19.0	636.0
20.0	590.0
21.0	552.0
22.0	516.0
23.0	461.0
24.0	397.0
25.0	340.0
26.0	321.0
27.0	306.0
28.0	248.0
29.0	262.0
30.0	227.0
31.0	207.0
32.0	209.0
33.0	201.0
34.0	174.0
35.0	159.0
36.0	136.0
37.0	127.0
38.0	122.0
39.0	121.0
40.0	95.0
41.0	99.0
42.0	75.0
43.0	57.0
44.0	73.0
45.0	67.0
46.0	52.0
47.0	58.0
48.0	39.0
49.0	42.0
50.0	1616.0
