#Coverage (X)	Coverage
1.0	99.87292244925258
2.0	99.33785907768451
3.0	98.80613985218875
4.0	98.80613985218875
5.0	98.4650369528141
6.0	97.98682406447513
7.0	97.7126040865465
8.0	97.0103334113634
9.0	96.67591880413336
10.0	96.64582148948266
11.0	96.1843293315052
12.0	96.1274788482761
13.0	95.52887670133431
14.0	94.76306725077751
15.0	93.73641440658128
16.0	93.55248637260476
17.0	92.61946961843293
18.0	91.77674480821322
19.0	90.92064341370431
20.0	90.24178176102733
21.0	89.77025716483296
22.0	89.3087650068555
23.0	88.5529879945156
24.0	87.82396415075411
25.0	87.10162859913721
26.0	85.93452161990436
27.0	85.00484901180484
28.0	84.45306490987527
29.0	83.63374912216166
30.0	82.70742066013443
31.0	82.01518242316824
32.0	81.16576932080393
33.0	80.07223355516169
34.0	79.78463699294385
35.0	79.10577534026686
36.0	78.20285590074575
37.0	77.35344279838142
38.0	76.49734140387253
39.0	75.83520048155702
40.0	75.05935859278333
41.0	74.55773668193827
42.0	73.97251111928568
43.0	73.46085677022371
44.0	72.70173561181151
45.0	72.11985419523124
46.0	71.29719426144533
47.0	70.57485870982845
48.0	69.5849914724275
49.0	68.24398889743503
50.0	66.72574658061063
51.0	65.10383573554492
