#Duplication rate	Coverage
1.0	521.0
2.0	567.0
3.0	579.0
4.0	567.0
5.0	504.0
6.0	467.0
7.0	467.0
8.0	409.0
9.0	413.0
10.0	421.0
11.0	437.0
12.0	384.0
13.0	381.0
14.0	379.0
15.0	390.0
16.0	364.0
17.0	353.0
18.0	361.0
19.0	369.0
20.0	323.0
21.0	324.0
22.0	286.0
23.0	318.0
24.0	322.0
25.0	310.0
26.0	293.0
27.0	322.0
28.0	316.0
29.0	278.0
30.0	284.0
31.0	245.0
32.0	286.0
33.0	274.0
34.0	287.0
35.0	255.0
36.0	241.0
37.0	257.0
38.0	248.0
39.0	221.0
40.0	233.0
41.0	234.0
42.0	209.0
43.0	227.0
44.0	222.0
45.0	205.0
46.0	186.0
47.0	198.0
48.0	161.0
49.0	178.0
50.0	13452.0
