#Duplication rate	Coverage
1.0	2031.0
2.0	1348.0
3.0	1060.0
4.0	831.0
5.0	677.0
6.0	605.0
7.0	509.0
8.0	480.0
9.0	436.0
10.0	351.0
11.0	342.0
12.0	311.0
13.0	279.0
14.0	257.0
15.0	254.0
16.0	239.0
17.0	215.0
18.0	200.0
19.0	220.0
20.0	194.0
21.0	158.0
22.0	183.0
23.0	181.0
24.0	161.0
25.0	162.0
26.0	132.0
27.0	152.0
28.0	133.0
29.0	125.0
30.0	131.0
31.0	119.0
32.0	104.0
33.0	114.0
34.0	99.0
35.0	102.0
36.0	82.0
37.0	75.0
38.0	93.0
39.0	85.0
40.0	90.0
41.0	82.0
42.0	78.0
43.0	69.0
44.0	74.0
45.0	77.0
46.0	63.0
47.0	70.0
48.0	78.0
49.0	72.0
50.0	6559.0
