#Duplication rate	Coverage
1.0	2630.0
2.0	1360.0
3.0	817.0
4.0	554.0
5.0	359.0
6.0	324.0
7.0	278.0
8.0	200.0
9.0	166.0
10.0	143.0
11.0	106.0
12.0	105.0
13.0	81.0
14.0	61.0
15.0	58.0
16.0	72.0
17.0	52.0
18.0	41.0
19.0	42.0
20.0	50.0
21.0	43.0
22.0	36.0
23.0	24.0
24.0	29.0
25.0	22.0
26.0	29.0
27.0	21.0
28.0	20.0
29.0	20.0
30.0	16.0
31.0	14.0
32.0	17.0
33.0	18.0
34.0	12.0
35.0	11.0
36.0	14.0
37.0	6.0
38.0	7.0
39.0	12.0
40.0	6.0
41.0	8.0
42.0	4.0
43.0	18.0
44.0	7.0
45.0	12.0
46.0	5.0
47.0	13.0
48.0	9.0
49.0	5.0
50.0	199.0
