#Duplication rate	Coverage
1.0	838.0
2.0	932.0
3.0	741.0
4.0	749.0
5.0	655.0
6.0	689.0
7.0	742.0
8.0	742.0
9.0	693.0
10.0	773.0
11.0	743.0
12.0	676.0
13.0	689.0
14.0	757.0
15.0	714.0
16.0	759.0
17.0	748.0
18.0	687.0
19.0	646.0
20.0	642.0
21.0	564.0
22.0	562.0
23.0	530.0
24.0	517.0
25.0	534.0
26.0	496.0
27.0	498.0
28.0	437.0
29.0	405.0
30.0	421.0
31.0	400.0
32.0	382.0
33.0	333.0
34.0	325.0
35.0	315.0
36.0	307.0
37.0	280.0
38.0	263.0
39.0	257.0
40.0	257.0
41.0	219.0
42.0	232.0
43.0	226.0
44.0	210.0
45.0	174.0
46.0	172.0
47.0	176.0
48.0	139.0
49.0	148.0
50.0	3871.0
