#Coverage (X)	Coverage
1.0	99.9398053706986
2.0	99.78597465137277
3.0	99.67561783098685
4.0	99.30776176303381
5.0	98.87302277363476
6.0	98.16071966023476
7.0	97.90322041266762
8.0	97.50526703006388
9.0	97.14075510818313
10.0	96.77624318630238
11.0	96.32812761261413
12.0	95.78303180282914
13.0	95.35832525164699
14.0	95.01722235227234
15.0	94.6727753068254
16.0	94.30491923887236
17.0	93.8133297662442
18.0	93.15787713607331
19.0	92.63953449486674
20.0	92.39875597766111
21.0	92.18138648296157
22.0	92.01083503327425
23.0	91.66973213389961
24.0	91.24502558271746
25.0	90.63973514363107
26.0	90.16821054743671
27.0	89.83379594020667
28.0	89.44587499581982
29.0	89.15159014145738
30.0	88.97100625355316
31.0	88.79711065779352
32.0	88.43259873591279
33.0	88.16506705012875
34.0	88.01123633080293
35.0	87.88750292612781
36.0	87.7202956225128
37.0	87.42935491422266
38.0	87.16182322843862
39.0	86.92104471123298
40.0	86.73377253118416
41.0	86.56322108149683
42.0	86.39935792395411
43.0	86.18867672139919
44.0	85.87098284453064
45.0	85.65026920375882
46.0	85.4496204394208
47.0	85.22556265257666
48.0	85.03494632645554
49.0	84.86105073069592
50.0	84.6971875731532
51.0	84.54335685382738
