#Insert size (bp)	insert size
36.0	54.0
37.0	35.0
38.0	39.0
39.0	40.0
40.0	43.0
41.0	55.0
42.0	53.0
43.0	71.0
44.0	76.0
45.0	61.0
46.0	57.0
47.0	53.0
48.0	23.0
49.0	34.0
50.0	31.0
51.0	45.0
52.0	44.0
53.0	43.0
54.0	47.0
55.0	47.0
56.0	28.0
57.0	30.0
58.0	25.0
59.0	29.0
60.0	23.0
61.0	26.0
62.0	32.0
63.0	47.0
64.0	32.0
65.0	40.0
66.0	34.0
67.0	16.0
68.0	16.0
69.0	18.0
70.0	17.0
71.0	26.0
72.0	21.0
73.0	25.0
74.0	22.0
75.0	16.0
76.0	25.0
77.0	15.0
78.0	5.0
79.0	5.0
80.0	7.0
81.0	9.0
82.0	10.0
83.0	13.0
84.0	4.0
85.0	3.0
86.0	10.0
87.0	6.0
88.0	3.0
89.0	6.0
90.0	6.0
91.0	5.0
92.0	2.0
93.0	11.0
94.0	14.0
95.0	5.0
96.0	2.0
97.0	8.0
98.0	9.0
99.0	5.0
100.0	3.0
101.0	3.0
102.0	2.0
103.0	4.0
104.0	8.0
105.0	6.0
106.0	5.0
107.0	9.0
108.0	3.0
109.0	7.0
110.0	3.0
111.0	6.0
112.0	4.0
113.0	4.0
114.0	5.0
115.0	7.0
116.0	7.0
117.0	3.0
118.0	8.0
119.0	8.0
120.0	2.0
121.0	4.0
122.0	9.0
123.0	4.0
124.0	11.0
125.0	11.0
126.0	11.0
127.0	5.0
128.0	5.0
129.0	4.0
130.0	5.0
131.0	7.0
132.0	9.0
133.0	4.0
134.0	6.0
135.0	5.0
136.0	7.0
137.0	8.0
138.0	7.0
139.0	5.0
140.0	7.0
141.0	8.0
142.0	5.0
143.0	3.0
144.0	97.0
145.0	104.0
146.0	107.0
147.0	120.0
148.0	118.0
149.0	130.0
150.0	366.0
151.0	2919.0
152.0	2756.0
153.0	2880.0
154.0	3022.0
155.0	2927.0
156.0	3002.0
157.0	2999.0
158.0	2932.0
159.0	1759.0
160.0	1654.0
161.0	1590.0
162.0	1503.0
163.0	1451.0
164.0	1527.0
165.0	1505.0
166.0	1535.0
167.0	1647.0
168.0	1653.0
169.0	1612.0
170.0	1550.0
171.0	1539.0
172.0	1435.0
173.0	1412.0
174.0	1450.0
175.0	1473.0
176.0	1456.0
177.0	1507.0
178.0	1535.0
179.0	1502.0
180.0	1496.0
181.0	1414.0
182.0	1393.0
183.0	1306.0
184.0	1332.0
185.0	1342.0
186.0	1354.0
187.0	1368.0
188.0	1365.0
189.0	1433.0
190.0	1387.0
191.0	1368.0
192.0	1323.0
193.0	1250.0
194.0	1284.0
195.0	1209.0
196.0	1243.0
197.0	1324.0
198.0	1273.0
199.0	1307.0
200.0	1300.0
201.0	1296.0
202.0	1257.0
203.0	1202.0
204.0	1207.0
205.0	1184.0
206.0	1189.0
207.0	1144.0
208.0	1171.0
209.0	1181.0
210.0	1171.0
211.0	1239.0
212.0	1180.0
213.0	1166.0
214.0	1113.0
215.0	1063.0
216.0	1093.0
217.0	1116.0
218.0	1092.0
219.0	1103.0
220.0	1105.0
221.0	1103.0
222.0	1109.0
223.0	1017.0
224.0	1046.0
225.0	1016.0
226.0	999.0
227.0	937.0
228.0	953.0
229.0	1014.0
230.0	996.0
231.0	1010.0
232.0	1000.0
233.0	978.0
234.0	965.0
235.0	902.0
236.0	891.0
237.0	911.0
238.0	871.0
239.0	912.0
240.0	901.0
241.0	902.0
242.0	922.0
243.0	921.0
244.0	878.0
245.0	874.0
246.0	839.0
247.0	846.0
248.0	809.0
249.0	826.0
250.0	853.0
251.0	835.0
252.0	862.0
253.0	825.0
254.0	832.0
255.0	806.0
256.0	777.0
257.0	777.0
258.0	805.0
259.0	789.0
260.0	761.0
261.0	787.0
262.0	789.0
263.0	763.0
264.0	757.0
265.0	755.0
266.0	758.0
267.0	744.0
268.0	713.0
269.0	726.0
270.0	723.0
271.0	727.0
272.0	715.0
273.0	694.0
274.0	687.0
275.0	652.0
276.0	687.0
277.0	680.0
278.0	663.0
279.0	638.0
280.0	652.0
281.0	674.0
282.0	651.0
283.0	651.0
284.0	690.0
285.0	611.0
286.0	646.0
287.0	608.0
288.0	596.0
289.0	584.0
290.0	573.0
291.0	570.0
292.0	584.0
293.0	578.0
294.0	605.0
295.0	570.0
296.0	546.0
297.0	542.0
298.0	550.0
299.0	554.0
300.0	543.0
301.0	524.0
302.0	518.0
303.0	530.0
304.0	542.0
305.0	512.0
306.0	473.0
307.0	492.0
308.0	505.0
309.0	496.0
310.0	461.0
311.0	465.0
312.0	435.0
313.0	434.0
314.0	455.0
315.0	443.0
316.0	407.0
317.0	440.0
318.0	436.0
319.0	404.0
320.0	423.0
321.0	399.0
322.0	386.0
323.0	388.0
324.0	389.0
325.0	370.0
326.0	386.0
327.0	363.0
328.0	393.0
329.0	352.0
330.0	349.0
331.0	329.0
332.0	369.0
333.0	375.0
334.0	327.0
335.0	359.0
336.0	304.0
337.0	333.0
338.0	331.0
339.0	323.0
340.0	315.0
341.0	285.0
342.0	278.0
343.0	268.0
344.0	260.0
345.0	295.0
346.0	237.0
347.0	261.0
348.0	251.0
349.0	234.0
350.0	232.0
351.0	204.0
352.0	225.0
353.0	213.0
354.0	202.0
355.0	198.0
356.0	191.0
357.0	199.0
358.0	199.0
359.0	186.0
360.0	157.0
361.0	160.0
362.0	153.0
363.0	141.0
364.0	145.0
365.0	112.0
366.0	121.0
367.0	133.0
368.0	106.0
369.0	119.0
370.0	109.0
371.0	105.0
372.0	83.0
373.0	98.0
374.0	83.0
375.0	69.0
376.0	86.0
377.0	70.0
378.0	85.0
379.0	55.0
380.0	77.0
381.0	61.0
382.0	57.0
383.0	67.0
384.0	51.0
385.0	74.0
386.0	44.0
387.0	44.0
388.0	42.0
389.0	41.0
390.0	44.0
391.0	42.0
392.0	51.0
393.0	37.0
394.0	43.0
395.0	34.0
396.0	35.0
397.0	28.0
398.0	24.0
399.0	31.0
400.0	36.0
401.0	28.0
402.0	28.0
403.0	25.0
404.0	26.0
405.0	30.0
406.0	28.0
407.0	21.0
408.0	13.0
409.0	22.0
410.0	30.0
411.0	25.0
412.0	23.0
413.0	22.0
414.0	24.0
415.0	21.0
416.0	29.0
417.0	16.0
418.0	27.0
419.0	28.0
420.0	19.0
421.0	28.0
422.0	16.0
423.0	22.0
424.0	20.0
425.0	20.0
426.0	11.0
427.0	23.0
428.0	16.0
429.0	30.0
430.0	24.0
431.0	14.0
432.0	16.0
433.0	19.0
434.0	18.0
435.0	20.0
436.0	17.0
437.0	23.0
438.0	18.0
439.0	18.0
440.0	26.0
441.0	24.0
442.0	12.0
443.0	24.0
444.0	15.0
445.0	16.0
446.0	16.0
447.0	13.0
448.0	14.0
449.0	17.0
450.0	19.0
451.0	11.0
452.0	21.0
453.0	12.0
454.0	12.0
455.0	18.0
456.0	16.0
457.0	14.0
458.0	10.0
459.0	12.0
460.0	11.0
461.0	22.0
462.0	13.0
463.0	11.0
464.0	20.0
465.0	16.0
466.0	8.0
467.0	11.0
468.0	14.0
469.0	15.0
470.0	12.0
471.0	12.0
472.0	14.0
473.0	8.0
474.0	9.0
475.0	12.0
476.0	10.0
477.0	14.0
478.0	9.0
479.0	11.0
480.0	13.0
481.0	10.0
482.0	13.0
483.0	12.0
484.0	12.0
485.0	13.0
486.0	8.0
487.0	12.0
488.0	14.0
489.0	7.0
490.0	8.0
491.0	6.0
492.0	12.0
493.0	8.0
494.0	10.0
495.0	6.0
496.0	9.0
497.0	2.0
498.0	8.0
499.0	14.0
500.0	4.0
501.0	7.0
502.0	5.0
503.0	4.0
504.0	8.0
505.0	9.0
506.0	7.0
507.0	5.0
508.0	3.0
509.0	7.0
510.0	7.0
511.0	3.0
512.0	6.0
513.0	5.0
514.0	10.0
515.0	6.0
516.0	7.0
517.0	7.0
518.0	12.0
519.0	5.0
520.0	5.0
521.0	5.0
522.0	7.0
